"UniqueID","StreetAddress","City","State","ZIP"
7709,"2900 E NORTHERN PKWY","BALTIMORE CITY","Maryland","21214"
7710,"2100 E NORTHERN PKWY","BALTIMORE CITY","Maryland","21214"
7711,"4900 WILMSLOW RD","BALTIMORE CITY","Maryland","21210"
7712,"2475 W COLD SPRING LN","BALTIMORE CITY","Maryland","21215"
7713,"2909 HALCYON AVE","BALTIMORE CITY","Maryland","21214"
7714,"3302 W MULBERRY ST","BALTIMORE CITY","Maryland","21229"
7715,"1800 APPLETON ST","BALTIMORE CITY","Maryland","21217"
7716,"WASHINGTON BLVD","BALTIMORE CITY","Maryland","21230"
7717,"4207 WHITE AVE","BALTIMORE CITY","Maryland","21206"
7718,"2400 S HANOVER ST","BALTIMORE CITY","Maryland","21230"
7719,"4009 RIDGECROFT RD","BALTIMORE CITY","Maryland","21206"
7720,"E COLD SPRING LN & HILLEN RD","BALTIMORE CITY","Maryland","21218"
7721,"1000 S LAKEWOOD AVE","BALTIMORE CITY","Maryland","21224"
7722,"ELMTREE ST & PRUDENCE ST","BALTIMORE CITY","Maryland","21226"
7723,"3300 OLD YORK RD","BALTIMORE CITY","Maryland","21218"
7724,"4617 MARBLE HALL RD","BALTIMORE CITY","Maryland","21239"
7725,"2217 E MADISON ST","BALTIMORE CITY","Maryland","21205"
7726,"4830 GREENCREST RD","BALTIMORE CITY","Maryland","21206"
7727,"2733 BAKER ST","BALTIMORE CITY","Maryland","21216"
7728,"2800 GREENMOUNT AVE","BALTIMORE CITY","Maryland","21218"
7729,"2708 PIERPONT ST","BALTIMORE CITY","Maryland","21230"
7730,"1806 FLEET ST","BALTIMORE CITY","Maryland","21231"
7731,"100 S GAY ST","BALTIMORE CITY","Maryland","21202"
7732,"2409 KEN OAK RD","BALTIMORE CITY","Maryland","21209"
7733,"4510 BELVIEU AVE","BALTIMORE CITY","Maryland","21215"
7734,"2500 MARBOURNE AVE","BALTIMORE CITY","Maryland","21230"
7735,"W NORTHERN PKWY","BALTIMORE CITY","Maryland","21209"
7736,"3602 FORDS LN","BALTIMORE CITY","Maryland","21215"
7737,"3610 BAYONNE AVE","BALTIMORE CITY","Maryland","21214"
7738,"6600 WALTHER AVE","BALTIMORE CITY","Maryland","21206"
7739,"5512 TRAMORE RD","BALTIMORE CITY","Maryland","21214"
7740,"BELAIR RD & WHITE AVE","BALTIMORE","Maryland",NA
7741,"3400 INGLESIDE AVE","BALTIMORE","Maryland","21215"
7742,"6224 DANVILLE AVE","BALTIMORE","Maryland","21224"
7743,"3200 HAMILTON AVE","BALTIMORE","Maryland","21214"
7744,"DRUID PARK LAKE DR & LINDEN AVE","BALTIMORE","Maryland",NA
7745,"3901 PARKSIDE DR","BALTIMORE","Maryland",NA
7746,"CATHEDRAL ST &W MULBERRY ST","BALTIMORE","Maryland",NA
7747,"1026 EASTERN AVE","BALTIMORE","Maryland",NA
7748,"3806 SOUTHERN AVE","BALTIMORE","Maryland",NA
7749,"MORAVIA RD & CLAYBURY AVE","BALTIMORE","Maryland",NA
7750,"400 E EAGER ST","BALTIMORE","Maryland","21202"
7751,"3100 PARKINGTON AVE","BALTIMORE","Maryland",NA
7752,"900 BELGIAN AVE","BALTIMORE","Maryland",NA
7753,"6009 HIGHGATE DR","BALTIMORE","Maryland","21215"
7754,"3914 WHITE AVE","BALTIMORE","Maryland",NA
7755,"3202 RUECKERT AVE","BALTIMORE","Maryland",NA
7756,"4800 ARABIA AVE","BALTIMORE","Maryland",NA
7757,"1211 HORNERS LN","BALTIMORE","Maryland",NA
7758,"W LANVALE ST","BALTIMORE","Maryland",NA
7759,"5946 GLENKIRK RD","BALTIMORE","Maryland","21239"
7760,"3400 CLIPPER MILL RD","BALTIMORE","Maryland",NA
7761,"104 N BROADWAY","BALTIMORE","Maryland",NA
7762,"300 NOTRE DAME LN","BALTIMORE","Maryland",NA
7763,"3200 HILLEN RD","BALTIMORE","Maryland",NA
7764,"1926 E FAYETTE ST","BALTIMORE","Maryland","21231"
7765,"3300 RAMONA AVE","BALTIMORE","Maryland","21213"
7766,"W MONTGOMERY ST","BALTIMORE","Maryland",NA
7767,"3632 DOLFIELD AVE","BALTIMORE","Maryland","21215"
7768,"4700 LIBERTY HEIGHTS AVE","BALTIMORE","Maryland","21207"
7769,"SHAMROCK BOWLEYS & BREHMS LN","BALTIMORE","Maryland",NA
7770,"PARKSLEY AVE & GEORGETOWN RD","BALTIMORE","Maryland",NA
7771,"2027 MCELDERRY ST","BALTIMORE","Maryland","21205"
7772,"101 N FREDERICK ST","BALTIMORE","Maryland","21202"
7773,"LOCH RAVEN BLVD &E COLD SPRING LN","BALTIMORE","Maryland",NA
7774,"617 LENNOX ST","BALTIMORE","Maryland",NA
7775,"3560 S HANOVER ST","BALTIMORE","Maryland","21225"
7776,"1213 S HANOVER ST","BALTIMORE","Maryland","21230"
7777,"KESWICK RD & OVERHILL RD","BALTIMORE","Maryland",NA
7778,"PENNINGTON AVE","BALTIMORE","Maryland",NA
7779,"1623 SULGRAVE AVE","BALTIMORE","Maryland","21209"
7780,"4009 RIDGECROFT RD","BALTIMORE","Maryland","21206"
7781,"5103 EDMONDSON AVE","BALTIMORE","Maryland","21229"
7782,"3117 GRAYSON ST","BALTIMORE","Maryland",NA
7783,"200 E PRATT ST","BALTIMORE","Maryland",NA
7784,"E FAYETTE ST & I 83 S","BALTIMORE CITY","Maryland","21202"
7785,"6300 GREEN MEADOW PKWY","BALTIMORE CITY","Maryland","21209"
7786,"500 E 33RD ST","BALTIMORE","Maryland","21218"
7787,"E READ ST & HARGROVE ALY","BALTIMORE CITY","Maryland","21202"
7788,"W PRATT ST & SCOTT ST","BALTIMORE CITY","Maryland","21201"
7789,"5103 EDMONDSON AVE","BALTIMORE CITY","Maryland","21229"
7790,"225 NORTHWAY","BALTIMORE CITY","Maryland","21218"
7791,"208 E COLD SPRING LN","BALTIMORE CITY","Maryland","21212"
7792,"300 MILLINGTON AVE","BALTIMORE CITY","Maryland","21223"
7793,"MILLINGTON AVE & DULANY ST","BALTIMORE CITY","Maryland","21223"
7794,"2600 CYLBURN AVE","BALTIMORE CITY","Maryland","21215"
7795,"RAMP","BALTIMORE CITY","Maryland","21217"
7796,"2000 N CALVERT ST","BALTIMORE CITY","Maryland","21218"
7797,"4400 W FOREST PARK AVE","BALTIMORE CITY","Maryland","21207"
7798,"1822 N FOREST PARK AVE","BALTIMORE CITY","Maryland","21207"
7799,"BOSTON ST &S LINWOOD AVE","BALTIMORE CITY","Maryland","21224"
7800,"1100 E BIDDLE ST","BALTIMORE CITY","Maryland","21202"
7801,"6508 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7802,"5817 BERKELEY AVE","BALTIMORE CITY","Maryland","21215"
7803,"1100 N KENWOOD AVE","BALTIMORE CITY","Maryland","21213"
7804,"6642 BELAIR RD","BALTIMORE CITY","Maryland","21206"
7805,"SAINT GEORGES RD &W NORTHERN PKWY","BALTIMORE CITY","Maryland","21210"
7806,"2927 GLENDALE AVE","BALTIMORE CITY","Maryland","21234"
7807,"4600 BELAIR RD","BALTIMORE CITY","Maryland","21206"
7808,"OSWEGO AVE & SPRUCE DR","BALTIMORE CITY","Maryland","21215"
7809,"GREENMOUNT AVE &E BIDDLE ST","BALTIMORE CITY","Maryland","21202"
7810,"4518 WAKEFIELD RD","BALTIMORE CITY","Maryland","21216"
7811,"MOSHER ST & BRADDISH AVE","BALTIMORE CITY","Maryland","21216"
7812,"6300 GREEN MEADOW PKWY","BALTIMORE CITY","Maryland","21209"
7813,"3310 CLARKS LN","BALTIMORE CITY","Maryland","21215"
7814,"FALLS RD &W COLD SPRING LN","BALTIMORE CITY","Maryland","21209"
7815,"1700 N BRUCE ST","BALTIMORE CITY","Maryland","21217"
7816,"1501 EASTERN AVE","BALTIMORE CITY","Maryland","21231"
7817,"1803 SOUTH RD","BALTIMORE CITY","Maryland","21209"
7818,"4700 GREENHILL AVE","BALTIMORE CITY","Maryland","21206"
7819,"1200 E 20TH ST","BALTIMORE CITY","Maryland","21218"
7820,"2700 N HOWARD ST","BALTIMORE CITY","Maryland","21211"
7821,"1400 EUTAW PL","BALTIMORE CITY","Maryland","21217"
7822,"5833 YORK RD","BALTIMORE CITY","Maryland","21212"
7823,"5711 THE ALAMEDA","BALTIMORE CITY","Maryland","21239"
7824,"5600 PERRING PKWY","BALTIMORE CITY","Maryland","21239"
7825,"3600 THE ALAMEDA","BALTIMORE CITY","Maryland","21218"
7826,"1803 N PULASKI ST","BALTIMORE CITY","Maryland","21217"
7827,"219 GITTINGS AVE","BALTIMORE CITY","Maryland","21212"
7828,"1500 E 36TH ST","BALTIMORE CITY","Maryland","21218"
7829,"CARDENAS AVE & LAKE AVE","BALTIMORE CITY","Maryland","21213"
7830,"1809 JACKSON ST","BALTIMORE CITY","Maryland","21230"
7831,"3800 MILFORD AVE","BALTIMORE CITY","Maryland","21207"
7832,"6240 BELLONA AVE","BALTIMORE CITY","Maryland","21212"
7833,"300 E LAFAYETTE AVE","BALTIMORE CITY","Maryland","21202"
7834,"5318 GOODNOW RD","BALTIMORE CITY","Maryland","21206"
7835,"N HOWARD ST &W CHASE ST","BALTIMORE CITY","Maryland","21201"
7836,"GLENWOOD AVE & READY AVE","BALTIMORE CITY","Maryland","21212"
7837,"BREHMS LN & SHAMROCK AVE","BALTIMORE CITY","Maryland","21206"
7838,"2501 PICKWICK RD","BALTIMORE CITY","Maryland","21207"
7839,"3900 OVERLEA AVE","BALTIMORE CITY","Maryland","21206"
7840,"2000 W LAFAYETTE AVE","BALTIMORE CITY","Maryland","21217"
7841,"498 WOODBOURNE AVE","BALTIMORE CITY","Maryland","21212"
7842,"300 N MOUNT ST","BALTIMORE CITY","Maryland","21223"
7843,"831 LENTON AVE","BALTIMORE CITY","Maryland","21212"
7844,"2229 KENTUCKY AVE","BALTIMORE CITY","Maryland","21213"
7845,"GLENWOOD AVE & READY AVE","BALTIMORE CITY","Maryland","21212"
7846,"502 DENISON ST","BALTIMORE CITY","Maryland","21229"
7847,"102 LONGWOOD RD","BALTIMORE CITY","Maryland","21210"
7848,"4401 E FAIRMOUNT AVE","BALTIMORE CITY","Maryland","21224"
7849,"2500 E NORTHERN PKWY","BALTIMORE CITY","Maryland","21214"
7850,"SAINT GEORGES RD &W NORTHERN PKWY","BALTIMORE CITY","Maryland","21210"
7851,"E NORTH AVE & AISQUITH ST","BALTIMORE CITY","Maryland","21202"
7852,"2500 W FRANKLIN ST","BALTIMORE CITY","Maryland","21223"
7853,"500 DUNDALK AVE","BALTIMORE CITY","Maryland","21224"
7854,"4890 TAMARIND RD","BALTIMORE CITY","Maryland","21209"
7855,"4890 TAMARIND RD","BALTIMORE CITY","Maryland","21209"
7856,"4810 TAMARIND RD","BALTIMORE CITY","Maryland","21209"
7857,"W FRANKLIN ST &N PULASKI ST","BALTIMORE CITY","Maryland","21223"
7858,"600 W FRANKLIN ST","BALTIMORE CITY","Maryland","21201"
7859,"3849 LOCH RAVEN BLVD","BALTIMORE CITY","Maryland","21218"
7860,"5728 BELAIR RD","BALTIMORE CITY","Maryland","21206"
7861,"2709 SOUTHERN AVE","BALTIMORE CITY","Maryland","21214"
7862,"225 N CALVERT ST","BALTIMORE CITY","Maryland","21202"
7863,"1800 S CLINTON ST","BALTIMORE CITY","Maryland","21224"
7864,"500 W UNIVERSITY PKWY","BALTIMORE CITY","Maryland","21210"
7865,"6508 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7866,"3501 E LOMBARD ST","BALTIMORE CITY","Maryland","21224"
7867,"3007 ROSELAWN AVE","BALTIMORE CITY","Maryland","21214"
7868,"6509 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7869,"5504 ALHAMBRA AVE","BALTIMORE CITY","Maryland","21212"
7870,"2907 HALCYON AVE","BALTIMORE CITY","Maryland","21214"
7871,"4000 BIDDISON LN","BALTIMORE CITY","Maryland","21206"
7872,"4506 ROLAND AVE","BALTIMORE CITY","Maryland","21210"
7873,"2500 GEORGETOWN RD","BALTIMORE CITY","Maryland","21230"
7874,"117 SAINT DUNSTANS RD","BALTIMORE CITY","Maryland","21212"
7875,"1034 EVESHAM AVE","BALTIMORE CITY","Maryland","21212"
7876,"6600 WALTHER AVE","BALTIMORE CITY","Maryland","21206"
7877,"834 E COLD SPRING LN","BALTIMORE CITY","Maryland","21212"
7878,"WADSWORTH WAY","BALTIMORE CITY","Maryland","21239"
7879,"W LAKE AVE &N CHARLES ST","BALTIMORE CITY","Maryland","21210"
7880,"600 NEWINGTON AVE","BALTIMORE CITY","Maryland","21217"
7881,"4000 ROLAND AVE","BALTIMORE CITY","Maryland","21211"
7882,"216 GRINDALL ST","BALTIMORE CITY","Maryland","21230"
7883,"MORAVIA RD","BALTIMORE CITY","Maryland","21214"
7884,"RUSSELL ST &W OSTEND ST","BALTIMORE CITY","Maryland","21230"
7885,"6507 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7886,"1300 RUSSELL ST","BALTIMORE CITY","Maryland","21230"
7887,"W NORTHERN PKWY & LOMBARDY PL","BALTIMORE CITY","Maryland","21210"
7888,"5900 MORAVIA RD","BALTIMORE CITY","Maryland","21206"
7889,"2604 CYLBURN AVE","BALTIMORE CITY","Maryland","21215"
7890,"1400 POPLAND ST","BALTIMORE CITY","Maryland","21226"
7891,"424 S BOND ST","BALTIMORE CITY","Maryland","21231"
7892,"4518 WAKEFIELD RD","BALTIMORE CITY","Maryland","21216"
7893,"5520 PENNINGTON AVE","BALTIMORE CITY","Maryland","21226"
7894,"1100 GITTINGS AVE","BALTIMORE CITY","Maryland","21239"
7895,"5909 FAIRWOOD AVE","BALTIMORE CITY","Maryland","21206"
7896,"N CHARLES ST & SAINT DUNSTANS RD","BALTIMORE CITY","Maryland","21210"
7897,"E MADISON ST & EDISON HWY","BALTIMORE CITY","Maryland","21205"
7898,"700 DOLPHIN ST","BALTIMORE CITY","Maryland","21217"
7899,"2502 LARRYVALE RD","BALTIMORE CITY","Maryland","21209"
7900,"726 S CHARLES ST","BALTIMORE CITY","Maryland","21230"
7901,"6505 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7902,"6507 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7903,"6511 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7904,"6505 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7905,"6509 ALTA AVE","BALTIMORE CITY","Maryland","21206"
7906,"2900 FALLSTAFF RD","BALTIMORE CITY","Maryland","21209"
7907,"1900 THAMES ST","BALTIMORE CITY","Maryland","21231"
7908,"6200 THE ALAMEDA","BALTIMORE CITY","Maryland","21239"
7909,"TAMARIND RD &W COLD SPRING LN","BALTIMORE CITY","Maryland","21209"
7910,"6107 MOYER AVE","BALTIMORE CITY","Maryland","21206"
7911,"E LANVALE ST &N CASTLE ST","BALTIMORE CITY","Maryland","21213"
7912,"4250 ELSA TER","BALTIMORE CITY","Maryland","21211"
7913,"S FRANKLINTOWN RD & FREDERICK AVE","BALTIMORE CITY","Maryland","21223"
7914,"5100 ARDMORE WAY","BALTIMORE CITY","Maryland","21206"
7915,"5500 WOODMONT AVE","BALTIMORE CITY","Maryland","21239"
7916,"331 TUSCANY RD","BALTIMORE CITY","Maryland","21210"
7917,"713 N HOWARD ST","BALTIMORE CITY","Maryland","21201"
7918,"MORAVIA RD & RAMP","BALTIMORE CITY","Maryland","21206"
7919,"5200 HILLEN RD","BALTIMORE CITY","Maryland","21239"
7920,"5200 LOCH RAVEN BLVD","BALTIMORE CITY","Maryland","21239"
7921,"1500 WINFORD RD","BALTIMORE CITY","Maryland","21239"
7922,"JOH AVE","BALTIMORE CITY","Maryland","21229"
7923,"HIGHVIEW AVE & ELMORA AVE","BALTIMORE CITY","Maryland","21213"
7924,"3 WASHBURN AVE","BALTIMORE CITY","Maryland","21225"
7925,"W 41ST ST & FALLS RD","BALTIMORE CITY","Maryland","21211"
7926,"SHANNON DR & BREHMS LN","BALTIMORE CITY","Maryland","21213"
7927,"1811 DESOTO RD","BALTIMORE CITY","Maryland","21230"
7928,"400 MILLINGTON AVE","BALTIMORE CITY","Maryland","21223"
7929,"6113 DUNROMING RD","BALTIMORE CITY","Maryland","21239"
7930,"3341 CLIFTMONT AVE","BALTIMORE CITY","Maryland","21213"
7931,"4100 FAIRFAX RD","BALTIMORE CITY","Maryland","21216"
7932,"4809 WILLISTON ST","BALTIMORE CITY","Maryland","21229"
7933,"SIDEHILL RD & WICKLOW RD","BALTIMORE CITY","Maryland","21229"
7934,"6300 LEITH WALK","BALTIMORE CITY","Maryland","21239"
7935,"4908 ABERDEEN AVE","BALTIMORE CITY","Maryland","21206"
7936,"E 20TH ST & BOONE ST","BALTIMORE CITY","Maryland","21218"
7937,"2900 FALLSTAFF RD","BALTIMORE CITY","Maryland","21209"
7938,"1600 HOLLINS ST","BALTIMORE CITY","Maryland","21223"
7939,"5116 ARDMORE WAY","BALTIMORE CITY","Maryland","21206"
7940,"1813 DESOTO RD","BALTIMORE CITY","Maryland","21230"
7941,"1801 DESOTO RD","BALTIMORE CITY","Maryland","21230"
7942,"DESOTO RD & GEORGETOWN RD","BALTIMORE CITY","Maryland","21230"
7943,"2500 LARRYVALE RD","BALTIMORE CITY","Maryland","21209"
7944,"4 E BARNEY ST","BALTIMORE CITY","Maryland","21230"
7945,"JOH AVE & BENSON AVE","BALTIMORE COUNTY","Maryland","21227"
7946,"3800 BENSON AVE","BALTIMORE CITY","Maryland","21227"
7947,"400 S CHESTER ST","BALTIMORE CITY","Maryland","21231"
7948,"1532 MEDFORD RD","BALTIMORE CITY","Maryland","21218"
7949,"3800 ELKADER RD","BALTIMORE CITY","Maryland","21218"
7950,"EDISON HWY & ELMLEY AVE","BALTIMORE CITY","Maryland","21213"
7951,"5921 YORK RD","BALTIMORE CITY","Maryland","21212"
7952,"1909 BURNWOOD RD","BALTIMORE CITY","Maryland","21239"
7953,"1900 SULGRAVE AVE","BALTIMORE CITY","Maryland","21209"
7954,"1500 E BIDDLE ST","BALTIMORE CITY","Maryland","21213"
7955,"5100 SINCLAIR LN","BALTIMORE CITY","Maryland","21206"
7956,"140 BALTIC AVE","BALTIMORE CITY","Maryland","21225"
7957,"3700 SINCLAIR LN","BALTIMORE CITY","Maryland","21213"
7958,"438 GUSRYAN ST","BALTIMORE CITY","Maryland","21224"
7959,"5300 GREENSPRING AVE","BALTIMORE CITY","Maryland","21209"
7960,"300 W FRANKLIN ST","BALTIMORE CITY","Maryland","21201"
7961,"2700 HAWKINS POINT RD","BALTIMORE CITY","Maryland","21226"
7962,"2043 E MONUMENT ST","BALTIMORE CITY","Maryland","21205"
7963,"1304 COOKSIE ST","BALTIMORE CITY","Maryland","21230"
7964,"5300 MERCERON AVE","BALTIMORE CITY","Maryland","21207"
7965,"6300 LOCH RAVEN BLVD","BALTIMORE CITY","Maryland","21239"
7966,"N CALVERT ST &E 34TH ST","BALTIMORE CITY","Maryland","21218"
7967,"2800 GREENMOUNT AVE","BALTIMORE CITY","Maryland","21218"
7968,"4501 WHITE AVE","BALTIMORE CITY","Maryland","21206"
7969,"4000 N CHARLES ST","BALTIMORE CITY","Maryland","21218"
7970,"E 34TH ST &N CALVERT ST","BALTIMORE CITY","Maryland","21218"
7971,"2100 VAN DEMAN ST","BALTIMORE CITY","Maryland","21224"
7972,"136 W CLEMENT ST","BALTIMORE CITY","Maryland","21230"
7973,"FALLS RD &W 41ST ST","BALTIMORE CITY","Maryland","21211"
7974,"NORTH BEND RD","BALTIMORE CITY","Maryland","21229"
7975,"1200 N SPRING ST","BALTIMORE CITY","Maryland","21213"
7976,"400 N EAST AVE","BALTIMORE CITY","Maryland","21224"
7977,"1600 BROENING HWY","BALTIMORE CITY","Maryland","21224"
7978,"5819 STUART AVE","BALTIMORE CITY","Maryland","21215"
7979,"5400 FALLS RD","BALTIMORE CITY","Maryland","21210"
7980,"5400 FALLS RD","BALTIMORE CITY","Maryland","21210"
7981,"1700 RUSSELL ST","BALTIMORE CITY","Maryland","21230"
7982,"WALKER AVE & GITTINGS AVE","BALTIMORE CITY","Maryland","21212"
7983,"6300 YORK RD","BALTIMORE CITY","Maryland","21212"
7984,"YORK RD & WALKER AVE","BALTIMORE CITY","Maryland","21212"
7985,"1606 ELRINO ST","BALTIMORE CITY","Maryland","21224"
7986,"599 E 39TH ST","BALTIMORE CITY","Maryland","21218"
7987,"ARBUTUS AVE &W GARRISON AVE","BALTIMORE CITY","Maryland","21215"
7988,"1931 KELLY AVE","BALTIMORE CITY","Maryland","21209"
7989,"WASHBURN AVE & 2ND ST","BALTIMORE CITY","Maryland","21225"
7990,"1618 BANK ST","BALTIMORE CITY","Maryland","21231"
7991,"3800 ELKADER RD","BALTIMORE CITY","Maryland","21218"
7992,"3702 LIBERTY HEIGHTS AVE","BALTIMORE CITY","Maryland","21215"
7993,"2100 LIBERTY HEIGHTS AVE","BALTIMORE CITY","Maryland","21215"
7994,"3903 FORRESTER AVE","BALTIMORE CITY","Maryland","21206"
7995,"5707 SAINT ALBANS WAY","BALTIMORE CITY","Maryland","21212"
7996,"2117 E FEDERAL ST","BALTIMORE CITY","Maryland","21213"
7997,"5602 BELLE VISTA AVE","BALTIMORE CITY","Maryland","21206"
7998,"4100 ROLAND VIEW AVE","BALTIMORE CITY","Maryland","21215"
7999,"3324 ELMORA AVE","BALTIMORE CITY","Maryland","21213"
8000,"2900 NORFOLK AVE","BALTIMORE CITY","Maryland","21215"
8001,"2900 GREENMOUNT AVE","BALTIMORE CITY","Maryland","21218"
8002,"1312 W 40TH ST","BALTIMORE CITY","Maryland","21211"
8003,"2300 WICHITA AVE","BALTIMORE CITY","Maryland","21215"
8004,"W BALTIMORE ST &N MARTIN LUTHER KING JR","BALTIMORE CITY","Maryland","21201"
8005,"312 EVESHAM AVE","BALTIMORE CITY","Maryland","21212"
8006,"3902 WINDSOR MILL RD","BALTIMORE CITY","Maryland","21216"
8007,"201 W BALTIMORE ST","BALTIMORE CITY","Maryland","21201"
8008,"4735 DUNKIRK AVE","BALTIMORE CITY","Maryland","21229"
8009,"RUECKERT AVE & EDGAR TER","BALTIMORE CITY","Maryland","21214"
8010,"RUECKERT AVE & CROSSWOOD AVE","BALTIMORE CITY","Maryland","21214"
8011,"5102 CROSSWOOD AVE","BALTIMORE CITY","Maryland","21214"
8012,"600 N CURLEY ST","BALTIMORE CITY","Maryland","21205"
8013,"VIOLET AVE & OVERVIEW RD","BALTIMORE CITY","Maryland","21215"
8014,"3709 OVERVIEW RD","BALTIMORE CITY","Maryland","21215"
8015,"2800 MARYLAND AVE","BALTIMORE CITY","Maryland","21218"
8016,"4013 FLEETWOOD AVE","BALTIMORE CITY","Maryland","21206"
8017,"3538 E NORTHERN PKWY","BALTIMORE CITY","Maryland","21206"
8018,"5206 ELEANORA AVE","BALTIMORE CITY","Maryland","21215"
8019,"2900 REISTERSTOWN RD","BALTIMORE CITY","Maryland","21215"
8020,"2900 VIOLET AVE","BALTIMORE CITY","Maryland","21215"
8021,"2406 KEYWORTH AVE","BALTIMORE CITY","Maryland","21215"
8022,"5400 LYNVIEW AVE","BALTIMORE CITY","Maryland","21215"
8023,"3108 PINEWOOD AVE","BALTIMORE CITY","Maryland","21214"
8024,"3300 ERDMAN AVE","BALTIMORE CITY","Maryland","21213"
8025,"200 E PRATT ST","BALTIMORE CITY","Maryland","21202"
8026,"5335 REISTERSTOWN RD","BALTIMORE CITY","Maryland","21215"
8027,"2901 FOREST GLEN RD","BALTIMORE CITY","Maryland","21216"
8028,"124 W READ ST","BALTIMORE CITY","Maryland","21201"
8029,"845 PARK AVE","BALTIMORE CITY","Maryland","21201"
8030,"1100 S PONCA ST","BALTIMORE CITY","Maryland","21224"
8031,"W 37TH ST & ROLAND ELM","BALTIMORE CITY","Maryland","21211"
8032,"6615 MAPLE AVE","BALTIMORE CITY","Maryland","21222"
8033,"1900 SULGRAVE AVE","BALTIMORE CITY","Maryland","21209"
8034,"1828 E 32ND ST","BALTIMORE CITY","Maryland","21218"
8035,"5946 GLENKIRK RD","BALTIMORE CITY","Maryland","21239"
8036,"2900 HILLEN RD","BALTIMORE CITY","Maryland","21218"
8037,"400 N WASHINGTON ST","BALTIMORE CITY","Maryland","21231"
8038,"1 N WASHINGTON ST","BALTIMORE CITY","Maryland","21231"
8039,"E NORTHERN PKWY & HARFORD RD","BALTIMORE CITY","Maryland","21214"
8040,"100 N WASHINGTON ST","BALTIMORE CITY","Maryland","21231"
8041,"2825 CHESTERFIELD AVE","BALTIMORE CITY","Maryland","21213"
8042,"S HANOVER ST & I 95 S","BALTIMORE CITY","Maryland","21230"
8043,"SOUTHERN AVE & GILRAY DR","BALTIMORE CITY","Maryland","21214"
8044,"10 W RANDALL ST","BALTIMORE CITY","Maryland","21230"
8045,"500 OLD ORCHARD RD","BALTIMORE CITY","Maryland","21229"
8046,"849 PARK AVE","BALTIMORE CITY","Maryland","21201"
8047,"900 SARAH ANN ST","BALTIMORE CITY","Maryland","21223"
8048,"4202 NADINE DR","BALTIMORE CITY","Maryland","21215"
8049,"2100 DOBLER AVE","BALTIMORE CITY","Maryland","21218"
8050,"3835 ELMORA AVE","BALTIMORE CITY","Maryland","21213"
8051,"HARFORD RD &E NORTHERN PKWY","BALTIMORE CITY","Maryland","21214"
8052,"100 N AMITY ST","BALTIMORE CITY","Maryland","21223"
8053,"200 N CAREY ST","BALTIMORE CITY","Maryland","21223"
8054,"300 N CAREY ST","BALTIMORE CITY","Maryland","21223"
8055,"1420 HOLLINS ST","BALTIMORE CITY","Maryland","21223"
8056,"1700 FREDERICK AVE","BALTIMORE CITY","Maryland","21223"
8057,"2700 WESTFIELD AVE","BALTIMORE CITY","Maryland","21214"
8058,"1644 BEASON ST","BALTIMORE CITY","Maryland","21230"
8059,"5507 TRAMORE RD","BALTIMORE CITY","Maryland","21214"
8060,"4433 RASPE AVE","BALTIMORE CITY","Maryland","21206"
8061,"LAPLATA AVE &W OLD COLD SPRING LN","BALTIMORE CITY","Maryland","21211"
8062,"512 N HIGHLAND AVE","BALTIMORE CITY","Maryland","21205"
8063,"1700 WINDEMERE AVE","BALTIMORE CITY","Maryland","21218"
8064,"5150 BALTIMORE NATIONAL PIKE","BALTIMORE CITY","Maryland","21229"
8065,"4400 FALLS RD","BALTIMORE CITY","Maryland","21211"
8066,"VERA ST","BALTIMORE CITY","Maryland","21226"
8067,"WINDSOR MILL RD & WETHEREDSVILLE RD","BALTIMORE CITY","Maryland","21216"
8068,"WINDSOR MILL CLIFTON & MONTICELLO RD","BALTIMORE CITY","Maryland","21216"
8069,"CYLBURN AVE & GREENSPRING AVE","BALTIMORE CITY","Maryland","21209"
8070,"2501 QUEEN ANNE RD","BALTIMORE CITY","Maryland","21216"
8071,"445 N CURLEY ST","BALTIMORE CITY","Maryland","21205"
8072,"CRAIG AVE & BEAUMONT AVE","BALTIMORE CITY","Maryland","21212"
8073,"1010 BOOTH ST","BALTIMORE CITY","Maryland","21223"
8074,"900 BOOTH ST","BALTIMORE CITY","Maryland","21223"
8075,"1422 RAMSAY ST","BALTIMORE CITY","Maryland","21223"
8076,"1825 COLE ST","BALTIMORE CITY","Maryland","21223"
8077,"1800 COLE ST","BALTIMORE CITY","Maryland","21223"
8078,"3738 BELAIR RD","BALTIMORE CITY","Maryland","21213"
8079,"1600 COLE ST","BALTIMORE CITY","Maryland","21223"
8080,"1500 COLE ST","BALTIMORE CITY","Maryland","21223"
8081,"1543 COLE ST","BALTIMORE CITY","Maryland","21223"
8082,"4100 HARFORD RD","BALTIMORE CITY","Maryland","21214"
8083,"1500 COLE ST","BALTIMORE CITY","Maryland","21223"
8084,"1813 RAMSAY ST","BALTIMORE CITY","Maryland","21223"
