"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","lon","lat"
"Dispatch Work Crew","301  GUSRYAN ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-09T01:02:11.000","2015-06-09T01:02:11.000","JOSEPH LEE","Debris Removed (Closed)","15-00446747","MD","CLOSED","2015-06-09T08:29:50.000","2015-06-09T08:29:00.000","21224",NA,NA
"Dispatch Work Crew","2  HAMILL RD","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-31T21:24:46.000","2015-05-31T21:24:46.000","CROSS KEYS","No Trouble Found (Closed)","15-00424653","MD","CLOSED","2015-06-01T00:53:08.000","2015-06-01T00:52:00.000","21210",NA,NA
NA,"1917  GOUGH ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-18T10:43:31.000","2015-07-18T10:43:31.000","UPPER FELLS POINT",NA,"15-00566606","MD","CLOSED","2015-07-18T19:17:03.000",NA,"21231",NA,NA
"Dispatch Work Crew","1200 N GAY ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-12T16:41:33.000","2015-05-12T16:41:33.000","BROADWAY EAST","Debris Removed (Closed)","15-00371275","MD","CLOSED","2015-05-12T16:58:59.000","2015-05-12T16:58:00.000","21213",NA,NA
"Dispatch Work Crew","2400 N HILTON ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-13T20:39:27.000","2015-07-13T20:39:27.000","HANLON-LONGWOOD","No Trouble Found (Closed)","15-00550915","MD","CLOSED","2015-07-13T23:34:00.000","2015-07-13T23:33:00.000","21216",NA,NA
"Dispatch Work Crew","4100  BOARMAN AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-02T18:14:35.000","2015-06-02T18:14:35.000","DORCHESTER","No Trouble Found (Closed)","15-00430656","MD","CLOSED","2015-06-02T21:18:12.000","2015-06-02T21:17:00.000","21215",NA,NA
NA,"S CALVERTON RD & HOLLINS ST, BALTIMORE,",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-18T11:14:43.000","2015-06-18T11:14:43.000","BOOTH-BOYD",NA,"15-00474859","MD","CLOSED","2015-06-18T13:30:18.000",NA,NA,NA,NA
"Dispatch Work Crew","I 83 N & W COLD SPRING LN, BALTIMORE, MD",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-11T18:45:27.000","2015-06-11T18:45:27.000","MEDFIELD","No Trouble Found (Closed)","15-00456025","MD","CLOSED","2015-06-11T23:27:31.000","2015-06-11T23:27:00.000",NA,NA,NA
"Dispatch Work Crew","E 32ND ST & FENWICK AVE, BALTIMORE, MD,",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-10T19:57:29.000","2015-07-10T19:57:29.000","COLDSTREAM HOMESTEAD MONTEBELLO","Debris Removed (Closed)","15-00544263","MD","CLOSED","2015-07-11T03:47:14.000","2015-07-11T03:47:00.000",NA,NA,NA
"Dispatch Work Crew","W COLD SPRING LN & I 83 S","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-19T21:56:20.000","2015-05-19T21:56:20.000","WOODBERRY","Debris Removed (Closed)","15-00394016","MD","CLOSED","2015-05-20T14:17:53.000","2015-05-20T14:17:00.000","21209",NA,NA
"Dispatch Work Crew","E FAYETTE ST & I 83 N, BALTIMORE, MD, 21",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-04T18:08:18.000","2015-07-04T18:08:18.000","DOWNTOWN","No Trouble Found (Closed)","15-00524701","MD","CLOSED","2015-07-04T19:45:26.000","2015-07-04T19:45:00.000",NA,NA,NA
"Dispatch Work Crew","W NORTHERN PKWY & I 83 N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-12T12:33:17.000","2015-05-12T12:33:17.000","CROSS KEYS","Debris Removed (Closed)","15-00369953","MD","CLOSED","2015-05-12T13:06:28.000","2015-05-12T13:06:00.000","21209",NA,NA
"Dispatch Work Crew","802 S BROADWAY","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-24T14:26:06.000","2015-07-24T14:26:06.000","FELLS POINT","No Trouble Found (Closed)","15-00586056","MD","CLOSED","2015-07-27T20:58:46.000","2015-07-27T20:58:00.000","21231",NA,NA
"Dispatch Work Crew","1000  PATAPSCO ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-08-02T12:46:06.000","2015-08-02T12:46:06.000","FEDERAL HILL","No Trouble Found (Closed)","15-00609853","MD","CLOSED","2015-08-02T16:13:59.000","2015-08-02T16:13:00.000","21230",NA,NA
"Dispatch Work Crew","1600 W COLD SPRING LN","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-29T12:39:29.000","2015-06-29T12:39:29.000","CROSS KEYS","No Trouble Found (Closed)","15-00506700","MD","CLOSED","2015-06-29T22:12:32.000","2015-06-29T22:12:00.000","21209",NA,NA
"Dispatch Work Crew","4637  BRIARCLIFT RD","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-12T09:04:43.000","2015-07-12T09:04:43.000","HUNTING RIDGE","Debris Removed (Closed)","15-00546476","MD","CLOSED","2015-07-12T13:14:07.000","2015-07-12T13:14:00.000","21229",NA,NA
"Dispatch Work Crew","1325  COOKSIE ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-29T18:36:21.000","2015-07-29T18:36:21.000","LOCUST POINT","No Trouble Found (Closed)","15-00601312","MD","CLOSED","2015-07-29T21:21:41.000","2015-07-29T21:21:00.000","21230",NA,NA
"Dispatch Work Crew","6014  YORK RD","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-28T11:12:28.000","2015-05-28T11:12:28.000","LAKE EVESHAM","Debris Removed (Closed)","15-00414987","MD","CLOSED","2015-05-28T14:48:49.000","2015-05-28T14:48:00.000","21212",NA,NA
"Dispatch Work Crew","W PATAPSCO AVE & ANNAPOLIS RD, BALTIMORE",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-09T18:55:39.000","2015-07-09T18:55:39.000","CHERRY HILL","Debris Removed (Closed)","15-00540564","MD","CLOSED","2015-07-09T21:12:46.000","2015-07-09T21:12:00.000",NA,NA,NA
"Dispatch Work Crew","WATERVIEW AVE & S HANOVER ST, BALTIMORE,",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-23T11:20:48.000","2015-07-23T11:20:48.000","MIDDLE BRANCH/REEDBIRD PARKS","Debris Removed (Closed)","15-00580374","MD","CLOSED","2015-07-23T14:22:03.000","2015-07-23T14:22:00.000",NA,NA,NA
"Dispatch Work Crew","500  CHESAPEAKE AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-09T22:40:32.000","2015-07-09T22:40:32.000","FAIRFIELD AREA","Debris Removed (Closed)","15-00541145","MD","CLOSED","2015-07-10T00:38:01.000","2015-07-10T00:37:00.000","21225",NA,NA
"Dispatch Work Crew","2901  83  N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-22T09:20:48.000","2015-07-22T09:20:48.000","JONES FALLS AREA","Debris Removed (Closed)","15-00576451","MD","CLOSED","2015-07-23T13:27:52.000","2015-07-23T13:27:00.000","21211",NA,NA
"Dispatch Work Crew","2400 S HANOVER ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-08-02T17:51:13.000","2015-08-02T17:51:13.000","SPRING GARDEN INDUSTRIAL AREA","No Trouble Found (Closed)","15-00610085","MD","CLOSED","2015-08-02T20:50:46.000","2015-08-02T20:50:00.000","21230",NA,NA
"Dispatch Work Crew","I 83 S & MARYLAND AVE, BALTIMORE, MD, 21",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-07T15:56:24.000","2015-07-07T15:56:24.000","MID-TOWN BELVEDERE","Debris Removed (Closed)","15-00531617","MD","CLOSED","2015-07-07T17:20:04.000","2015-07-07T17:20:00.000",NA,NA,NA
NA,"N FRANKLINTOWN RD & DOGWOOD ROAD, BALTIM","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-28T00:35:52.000","2015-06-28T00:35:52.000","FRANKLINTOWN",NA,"15-00504656","MD","CLOSED","2015-06-28T13:58:07.000",NA,NA,NA,NA
"Dispatch Work Crew","1850 N HOWARD ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-16T19:12:44.000","2015-07-16T19:12:44.000","CHARLES NORTH","No Trouble Found (Closed)","15-00562243","MD","CLOSED","2015-07-16T20:30:35.000","2015-07-16T20:30:00.000","21201",NA,NA
"Dispatch Work Crew","I 83 N &W 28TH ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-13T20:05:17.000","2015-05-13T20:05:17.000","DRUID HILL PARK","No Trouble Found (Closed)","15-00376290","MD","CLOSED","2015-05-14T02:01:33.000","2015-05-13T23:00:00.000","21217",NA,NA
"Dispatch Work Crew","W COLD SPRING LN & I 83 N, BALTIMORE, MD",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-05T17:44:14.000","2015-07-05T17:44:14.000","MEDFIELD","No Trouble Found (Closed)","15-00525465","MD","CLOSED","2015-07-05T20:30:16.000","2015-07-05T20:30:00.000",NA,NA,NA
"Dispatch Work Crew","3000  WOLCOTT AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-25T17:54:51.000","2015-06-25T17:54:51.000","CONCERNED CITIZENS OF FOREST PARK","Debris Removed (Closed)","15-00499070","MD","CLOSED","2015-06-25T18:56:27.000","2015-06-25T18:56:00.000","21216",NA,NA
"Dispatch Work Crew","N HILTON ST & ELGIN AVE, BALTIMORE, MD,",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-25T16:03:04.000","2015-06-25T16:03:04.000","WALBROOK","Debris Removed (Closed)","15-00498550","MD","CLOSED","2015-06-25T16:38:32.000","2015-06-25T16:38:00.000",NA,NA,NA
"Dispatch Work Crew","2701  LIBERTY HEIGHTS AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-03T01:45:21.000","2015-07-03T01:45:21.000","BURLEITH-LEIGHTON","Debris Removed (Closed)","15-00522384","MD","CLOSED","2015-07-03T04:14:53.000","2015-07-03T04:14:00.000","21215",NA,NA
"Dispatch Work Crew","W COLD SPRING LN & I 83 N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-31T16:18:31.000","2015-05-31T16:18:31.000","MEDFIELD","No Trouble Found (Closed)","15-00424275","MD","CLOSED","2015-05-31T20:19:43.000","2015-05-31T20:19:00.000","21209",NA,NA
"Dispatch Work Crew","6600  EASTERN95NENTRANCE AV","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-08-01T15:43:53.000","2015-08-01T15:43:53.000","GRACELAND PARK","No Trouble Found (Closed)","15-00609122","MD","CLOSED","2015-08-01T21:35:12.000","2015-08-01T21:32:00.000",NA,NA,NA
"Dispatch Work Crew","2445 S HANOVER ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-11T16:26:33.000","2015-07-11T16:26:33.000","PORT COVINGTON","Debris Removed (Closed)","15-00545847","MD","CLOSED","2015-07-12T11:21:45.000","2015-07-12T11:21:00.000","21230",NA,NA
"Dispatch Work Crew","2201  CLOVILLE AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-26T10:53:52.000","2015-05-26T10:53:52.000","HARFORD-ECHODALE/PERRING PARKWAY","Debris Removed (Closed)","15-00406767","MD","CLOSED","2015-05-26T14:27:50.000","2015-05-26T14:27:00.000","21214",NA,NA
"Dispatch Work Crew","W PATAPSCO AVE & POTEE ST, BALTIMORE, MD",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-15T18:52:40.000","2015-06-15T18:52:40.000","BROOKLYN","Debris Removed (Closed)","15-00465432","MD","CLOSED","2015-06-15T20:51:57.000","2015-06-15T20:51:00.000",NA,NA,NA
NA,"WETHEREDSVILLE RD & N FRANKLINTOWN RD, B",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-29T09:50:17.000","2015-06-29T09:50:17.000","GWYNNS FALLS/LEAKIN PARK",NA,"15-00505972","MD","CLOSED","2015-06-29T17:24:07.000",NA,NA,NA,NA
"Dispatch Work Crew","2327  HARFORD RD","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-28T10:55:59.000","2015-06-28T10:55:59.000","DARLEY PARK","Debris Removed (Closed)","15-00504810","MD","CLOSED","2015-06-28T12:00:38.000","2015-06-28T12:00:00.000","21218",NA,NA
"Dispatch Work Crew","2900  83  S","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-30T12:11:13.000","2015-07-30T12:11:13.000","DRUID HILL PARK","Debris Removed (Closed)","15-00602609","MD","CLOSED","2015-07-30T15:50:27.000","2015-07-30T15:49:00.000",NA,NA,NA
"Dispatch Work Crew","1800 W COLD SPRING LN","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-07T12:07:30.000","2015-07-07T12:07:30.000","COLDSPRING","Debris Removed (Closed)","15-00530281","MD","CLOSED","2015-07-07T18:57:03.000","2015-07-07T18:56:00.000","21209",NA,NA
NA,"1600 W COLD SPRING LN","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-31T16:18:00.000","2015-05-31T16:18:00.000","CROSS KEYS",NA,"15-00424273","MD","CLOSED","2015-05-31T17:31:19.000",NA,NA,NA,NA
"Dispatch Work Crew","I 83 N & W NORTHERN PKWY, BALTIMORE, MD,","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-13T15:33:49.000","2015-06-13T15:33:49.000","MOUNT WASHINGTON","Debris Removed (Closed)","15-00460695","MD","CLOSED","2015-06-14T12:29:49.000","2015-06-14T12:29:00.000",NA,NA,NA
"Dispatch Work Crew","100 S HAVEN ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-20T21:17:33.000","2015-05-20T21:17:33.000","BALTIMORE HIGHLANDS","Debris Removed (Closed)","15-00397085","MD","CLOSED","2015-05-20T23:06:51.000","2015-05-20T23:06:00.000","21224",NA,NA
"Dispatch Work Crew","3053  GUILFORD AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-02T17:13:55.000","2015-07-02T17:13:55.000","ABELL","No Trouble Found (Closed)","15-00520530","MD","CLOSED","2015-07-02T20:37:17.000","2015-07-02T20:37:00.000","21218",NA,NA
"Dispatch Work Crew","4500","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-25T20:53:22.000","2015-05-25T20:53:22.000","COLDSPRING","Debris Removed (Closed)","15-00406366","MD","CLOSED","2015-05-26T12:36:53.000","2015-05-26T12:36:00.000",NA,NA,NA
"Dispatch Work Crew","N HOWARD ST & W PRESTON ST, BALTIMORE, M",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-22T15:18:11.000","2015-07-22T15:18:11.000","MADISON PARK","Debris Removed (Closed)","15-00578242","MD","CLOSED","2015-07-22T18:35:43.000","2015-07-22T18:35:00.000",NA,NA,NA
"Dispatch Work Crew","I 83 N & W NORTHERN PKWY, BALTIMORE, MD,",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-30T09:30:12.000","2015-07-30T09:30:12.000","CROSS KEYS","No Trouble Found (Closed)","15-00602138","MD","CLOSED","2015-07-30T12:24:55.000","2015-07-30T12:24:00.000",NA,NA,NA
NA,"2900  83  N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-08-02T16:32:29.000","2015-08-02T16:32:29.000","JONES FALLS AREA",NA,"15-00610025","MD","CLOSED","2015-08-02T17:06:54.000",NA,NA,NA,NA
"Dispatch Work Crew","W COLD SPRING LN & I 83 S, BALTIMORE, MD",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-24T10:26:06.000","2015-06-24T10:26:06.000","COLDSPRING","Debris Removed (Closed)","15-00491350","MD","CLOSED","2015-06-24T14:20:45.000","2015-06-24T14:20:00.000",NA,NA,NA
"Dispatch Work Crew","E FAYETTE ST & I 83 S, BALTIMORE, MD, 21",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-04T14:03:37.000","2015-07-04T14:03:37.000","DOWNTOWN","No Trouble Found (Closed)","15-00524490","MD","CLOSED","2015-07-04T18:39:40.000","2015-07-04T18:39:00.000",NA,NA,NA
"Dispatch Work Crew","5107  EDMONDSON AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-29T21:25:59.000","2015-05-29T21:25:59.000","TEN HILLS","No Trouble Found (Closed)","15-00421923","MD","CLOSED","2015-06-03T23:03:46.000","2015-06-03T23:03:00.000","21229",NA,NA
"Dispatch Work Crew","I 83 N & MARYLAND AVE, BALTIMORE, MD, 21",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-20T09:53:22.000","2015-07-20T09:53:22.000","CHARLES NORTH","Debris Removed (Closed)","15-00568954","MD","CLOSED","2015-07-20T10:19:17.000","2015-07-20T10:18:00.000",NA,NA,NA
"Dispatch Work Crew","PINEWOOD AVE & FAIR OAKS AVE, BALTIMORE,",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-17T13:08:47.000","2015-06-17T13:08:47.000","HARFORD-ECHODALE/PERRING PARKWAY","No Trouble Found (Closed)","15-00471638","MD","CLOSED","2015-06-17T18:30:11.000","2015-06-17T18:30:00.000",NA,NA,NA
"Dispatch Work Crew","W COLD SPRING LN & I 83 S, BALTIMORE, MD",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-03T21:45:25.000","2015-07-03T21:45:25.000","WOODBERRY","No Trouble Found (Closed)","15-00524043","MD","CLOSED","2015-07-04T00:11:54.000","2015-07-04T00:11:00.000",NA,NA,NA
"Dispatch Work Crew","E FAYETTE ST & I 83 N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-28T19:30:02.000","2015-05-28T19:30:02.000","DOWNTOWN","No Trouble Found (Closed)","15-00417758","MD","CLOSED","2015-05-28T19:59:15.000","2015-05-28T19:59:00.000","21202",NA,NA
"Dispatch Work Crew","2901  83  N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-08-02T16:04:12.000","2015-08-02T16:04:12.000","JONES FALLS AREA","Debris Removed (Closed)","15-00610005","MD","CLOSED","2015-08-02T18:09:18.000","2015-08-02T18:09:00.000","21211",NA,NA
"Dispatch Work Crew","1500 N CHARLES ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-13T13:20:59.000","2015-05-13T13:20:59.000","CHARLES NORTH","Debris Removed (Closed)","15-00374477","MD","CLOSED","2015-05-13T16:09:40.000","2015-05-13T16:00:00.000","21217",NA,NA
"Dispatch Work Crew","3000  WOLCOTT AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-26T15:19:51.000","2015-06-26T15:19:51.000","CONCERNED CITIZENS OF FOREST PARK","Debris Removed (Closed)","15-00501794","MD","CLOSED","2015-06-26T16:41:37.000","2015-06-26T16:41:00.000","21216",NA,NA
"Dispatch Work Crew","I 83 S & E FAYETTE ST, BALTIMORE, MD, 21",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-09T22:47:50.000","2015-07-09T22:47:50.000","DOWNTOWN","No Trouble Found (Closed)","15-00541160","MD","CLOSED","2015-07-09T23:39:48.000","2015-07-09T23:39:00.000",NA,NA,NA
"Dispatch Work Crew","1916 W OLD COLD SPRING LN","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-01T18:28:39.000","2015-06-01T18:28:39.000","COLDSPRING","No Trouble Found (Closed)","15-00427547","MD","CLOSED","2015-06-01T21:05:44.000","2015-06-01T21:05:00.000","21209",NA,NA
NA,"BAKER ST & POPLAR GROVE ST, BALTIMORE, M",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-07T00:59:04.000","2015-07-07T00:59:04.000","NORTHWEST COMMUNITY ACTION",NA,"15-00529838","MD","CLOSED","2015-07-07T01:40:07.000",NA,NA,NA,NA
"Dispatch Work Crew","W FRANKLIN ST & N MARTIN LUTHER KING JR",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-23T19:43:18.000","2015-06-23T19:43:18.000","HERITAGE CROSSING","Debris Removed (Closed)","15-00490570","MD","CLOSED","2015-06-23T22:03:12.000","2015-06-23T22:03:00.000",NA,NA,NA
