"","latitude","longitude","deathdate","ptype","druginv","alcinv","accdate"
"2209","39.29348889","-76.65601944","       0","1","0","1"," 9092006"
"2210","39.33144167","-76.69569444"," 9222006","5","0","0"," 9072006"
"2211","39.33144167","-76.69569444","       0","1","0","0"," 9072006"
"2212","39.34211389","-76.68701944","       0","1","0","0","10312006"
"2213","39.34211389","-76.68701944","10312006","1","0","0","10312006"
"2214","39.27890556","-76.66559722","       0","1","0","0"," 5192006"
"2215","39.27890556","-76.66559722"," 5192006","1","0","0"," 5192006"
"2216","39.35709444","-76.53558611","       0","1","0","0"," 7032006"
"2217","39.35709444","-76.53558611"," 7072006","1","8","1"," 7032006"
"2218","39.35709444","-76.53558611","       0","2","8","8"," 7032006"
"2219","39.35709444","-76.53558611","       0","2","8","8"," 7032006"
"2220","39.29817778","-76.55998611","       0","1","0","0"," 9232006"
"2221","39.29817778","-76.55998611"," 9232006","1","1","1"," 9232006"
"2222",".",".","       0","1","0","0"," 9112006"
"2223",".","."," 9112006","2","8","8"," 9112006"
"2224",".",".","       0","1","0","0"," 9112006"
"2225","39.29199167","-76.55450833","11082006","5","9","9","11082006"
"2226","39.29199167","-76.55450833","       0","1","0","0","11082006"
"2227","39.28140556","-76.63635833","12062006","5","0","0","12062006"
"2228","39.28140556","-76.63635833","       0","5","0","0","12062006"
"2229","39.28140556","-76.63635833","       0","5","0","0","12062006"
"2230","39.28140556","-76.63635833","       0","1","0","0","12062006"
"2231","39.28112222","-76.55217778","       0","1","0","0","12082006"
"2232","39.28112222","-76.55217778","12092006","1","0","0","12082006"
"2233","39.29591389","-76.60685556","12152006","5","0","0","12152006"
"2234","39.29591389","-76.60685556","       0","1","0","0","12152006"
"2235","39.29591389","-76.60685556","       0","1","0","0","12152006"
"2236","39.34493611","-76.70098889","12212006","5","0","1","12212006"
"2237","39.34493611","-76.70098889","       0","1","0","0","12212006"
"2238","39.33707222","-76.63689722","10192006","5","0","0","10192006"
"2239","39.33707222","-76.63689722","       0","1","0","0","10192006"
"2240","39.33396667","-76.66403056","       0","1","0","1","10232006"
"2241","39.33396667","-76.66403056","10232006","2","8","8","10232006"
"2242","39.33396667","-76.66403056","10232006","2","8","8","10232006"
"2243",".","."," 9302006","5","0","1"," 9302006"
"2244",".",".","       0","1","0","0"," 9302006"
"2245",".",".","10172006","5","0","0","10172006"
"2246",".",".","       0","1","0","0","10172006"
"2247","39.33458056","-76.60943889","1212007","5","0","0","1212007"
"2248","39.33458056","-76.60943889","0","1","0","1","1212007"
"2249","39.27226389","-76.63005","1162007","5","1","1","1162007"
"2250","39.27226389","-76.63005","0","1","0","0","1162007"
"2251","39.35892222","-76.69452778","5192007","5","0","0","5182007"
"2252","39.35892222","-76.69452778","0","1","0","0","5182007"
"2253","39.35892222","-76.69452778","0","2","8","8","5182007"
"2254","39.35892222","-76.69452778","0","2","8","8","5182007"
"2255","39.35892222","-76.69452778","0","2","8","8","5182007"
"2256","39.29439444","-76.66863889","0","1","0","0","4292007"
"2257","39.29439444","-76.66863889","4292007","1","1","0","4292007"
"2258","39.29386389","-76.63566667","0","1","0","0","1122007"
"2259","39.29386389","-76.63566667","1122007","2","8","8","1122007"
"2260","39.29386389","-76.63566667","1122007","2","8","8","1122007"
"2261","39.29386389","-76.63566667","0","1","0","0","1122007"
"2262","39.31546944","-76.65967778","6232007","1","8","8","6222007"
"2263","39.31546944","-76.65967778","0","2","8","8","6222007"
"2264","39.31546944","-76.65967778","0","2","8","8","6222007"
"2265","39.31546944","-76.65967778","6222007","2","8","8","6222007"
"2266","39.30193611","-76.61125556","6232007","1","8","8","6232007"
"2267","39.34786667","-76.69308889","0","1","0","0","5082007"
"2268","39.34786667","-76.69308889","5162007","1","0","0","5082007"
"2269","39.26703333","-76.61431667","5132007","1","0","0","5132007"
"2270","39.35925278","-76.65314722","7142007","1","1","1","7142007"
"2271","39.35925278","-76.65314722","0","2","8","8","7142007"
"2272","39.35925278","-76.65314722","0","2","8","8","7142007"
"2273","39.35925278","-76.65314722","0","2","8","8","7142007"
"2274","39.35925278","-76.65314722","0","2","8","8","7142007"
"2275","39.35925278","-76.65314722","0","2","8","8","7142007"
"2276","39.29195833","-76.7076","7012007","1","8","1","7012007"
"2277","39.29195833","-76.7076","7012007","2","8","1","7012007"
"2278","39.29195833","-76.7076","0","1","0","0","7012007"
"2279","39.34378056","-76.64032222","6102007","1","0","0","6092007"
"2280","39.34378056","-76.64032222","0","1","0","0","6092007"
"2281","39.34378056","-76.64032222","0","2","8","8","6092007"
"2282","39.34378056","-76.64032222","0","2","8","8","6092007"
"2283","39.30843611","-76.53157778","6152007","1","0","0","6152007"
"2284","39.36520278","-76.60985556","0","1","0","0","7082007"
"2285","39.36520278","-76.60985556","0","2","8","8","7082007"
"2286","39.36520278","-76.60985556","0","1","0","0","7082007"
"2287","39.36520278","-76.60985556","0","2","8","8","7082007"
"2288","39.36520278","-76.60985556","0","2","8","8","7082007"
"2289","39.36520278","-76.60985556","7142007","2","8","8","7082007"
"2290","39.27110833","-76.64576667","8082007","1","0","0","7242007"
"2291","39.27110833","-76.64576667","0","1","0","0","7242007"
"2292","39.30974167","-76.59145556","3112007","5","0","0","3032007"
"2293","39.30974167","-76.59145556","0","1","0","0","3032007"
"2294","39.24978611","-76.62343056","4102007","5","0","0","4032007"
"2295","39.24978611","-76.62343056","0","1","0","0","4032007"
"2296","39.24978611","-76.62343056","0","2","8","8","4032007"
"2297","39.32200833","-76.66390556","3182007","1","0","0","3182007"
"2298","39.32200833","-76.66390556","0","1","0","0","3182007"
"2299","39.30575556","-76.61181389","5202007","1","0","1","5202007"
"2300","39.283475","-76.68331667","8082007","1","8","8","8082007"
"2301","39.283475","-76.68331667","0","1","0","0","8082007"
"2302","39.283475","-76.68331667","0","2","8","8","8082007"
"2303","39.29331667","-76.64551667","8142007","5","0","0","8142007"
"2304","39.29331667","-76.64551667","0","1","0","0","8142007"
"2305","39.33360278","-76.59618889","9112007","1","0","0","9112007"
"2306","39.34036944","-76.57198889","9122007","5","0","0","8312007"
"2307","39.34036944","-76.57198889","0","1","8","8","8312007"
"2308","39.288425","-76.64111667","6222007","5","0","0","6212007"
"2309","39.288425","-76.64111667","0","1","9","9","6212007"
"2310","39.35600556","-76.62077222","9082007","1","0","0","9072007"
"2311","39.283875","-76.58569167","7082007","1","0","0","7072007"
"2312","39.283875","-76.58569167","0","1","0","0","7072007"
"2313","39.28075833","-76.60836389","9242007","8","0","0","9202007"
"2314","39.28075833","-76.60836389","0","1","0","0","9202007"
"2315","39.30436667","-76.61143611","9162007","1","0","1","9162007"
"2316","39.28555556","-76.63795833","10042007","5","0","0","10042007"
"2317","39.28555556","-76.63795833","0","1","0","0","10042007"
"2318","39.36075278","-76.58083056","0","1","0","0","11052007"
"2319","39.36075278","-76.58083056","0","2","8","8","11052007"
"2320","39.36075278","-76.58083056","11052007","2","8","8","11052007"
"2321","39.28654722","-76.56996667","11062007","5","0","0","11062007"
"2322","39.28654722","-76.56996667","0","1","9","9","11062007"
"2323","39.24626389","-76.63556111","0","1","0","0","11202007"
"2324","39.24626389","-76.63556111","11202007","1","8","8","11202007"
"2325","39.34626111","-76.68012222","11222007","1","0","0","11222007"
"2326","39.34626111","-76.68012222","0","1","0","1","11222007"
"2327","39.34626111","-76.68012222","0","2","8","8","11222007"
"2328","39.36241667","-76.69974444","0","1","0","0","12092007"
"2329","39.36241667","-76.69974444","0","2","0","0","12092007"
"2330","39.36241667","-76.69974444","0","2","0","0","12092007"
"2331","39.36241667","-76.69974444","0","2","0","0","12092007"
"2332","39.36241667","-76.69974444","12092007","1","0","1","12092007"
"2333","39.36241667","-76.69974444","12092007","2","8","8","12092007"
"2334","39.36241667","-76.69974444","12092007","2","8","8","12092007"
"2335","39.30967222","-76.652775","10122007","5","0","1","10122007"
"2336","39.30967222","-76.652775","0","1","9","9","10122007"
"2337","39.31219444","-76.59425556","8132007","5","0","0","8132007"
"2338","39.31219444","-76.59425556","0","5","0","0","8132007"
"2339","39.31219444","-76.59425556","0","1","8","8","8132007"
"2340","39.31219444","-76.59425556","0","1","0","0","8132007"
"2341","39.35515556","-76.70092222","12082007","5","0","0","12062007"
"2342","39.35515556","-76.70092222","0","1","0","0","12062007"
"2343","39.32294444","-76.572175","11302007","5","0","0","11302007"
"2344","39.32294444","-76.572175","0","1","0","0","11302007"
"2345","39.32294444","-76.572175","0","2","8","8","11302007"
"2346","39.28774444","-76.61264444","9262007","5","0","0","9252007"
"2347","39.28774444","-76.61264444","0","1","0","0","9252007"
"2348","39.20540556","-76.57082222","0","1","8","8","10132007"
"2349","39.20540556","-76.57082222","10132007","2","8","8","10132007"
"2350","39.28913889","-76.62852222","11132007","5","0","0","10232007"
"2351","39.28913889","-76.62852222","0","1","0","0","10232007"
"2352","39.26749722","-76.61944722","1022008","5","0","0","12312007"
"2353","39.26749722","-76.61944722","0","1","8","8","12312007"
"2354","39.32040556","-76.62757778","       0","1","1","0"," 1162008"
"2355","39.32040556","-76.62757778"," 1172008","2","8","8"," 1162008"
"2356","39.32040556","-76.62757778","       0","2","8","8"," 1162008"
"2357","39.32040556","-76.54795"," 1022008","1","1","1"," 1012008"
"2358","39.23404722","-76.59502778"," 4022008","1","0","0"," 4012008"
"2359","39.23404722","-76.59502778","       0","1","0","0"," 4012008"
"2360","39.29485278","-76.62446667"," 3162008","5","0","0"," 3042008"
"2361","39.29485278","-76.62446667","       0","1","0","0"," 3042008"
"2362","39.29485278","-76.62446667","       0","2","8","8"," 3042008"
"2363","39.26146667","-76.63526111"," 4252008","1","8","1"," 4252008"
"2364","39.33907778","-76.70828056"," 3022008","1","0","0"," 3022008"
"2365","39.25937222","-76.63568889"," 2232008","5","8","8"," 2232008"
"2366","39.25937222","-76.63568889","       0","1","0","0"," 2232008"
"2367","39.32948333","-76.66073056"," 2242008","5","0","0"," 2232008"
"2368","39.32948333","-76.66073056","       0","1","0","0"," 2232008"
"2369",".","."," 2252008","1","0","1"," 2252008"
"2370","39.315525","-76.61264444"," 3022008","5","8","8"," 3022008"
"2371","39.315525","-76.61264444","       0","1","9","9"," 3022008"
"2372","39.300025","-76.55513889"," 3052008","1","8","8"," 3052008"
"2373","39.300025","-76.55513889","       0","1","0","0"," 3052008"
"2374","39.33516111","-76.67890556"," 3282008","1","0","0"," 3282008"
"2375","39.33516111","-76.67890556","       0","1","0","0"," 3282008"
"2376","39.33516111","-76.67890556","       0","2","8","8"," 3282008"
"2377","39.29543333","-76.58623056"," 3022008","5","8","1"," 3022008"
"2378","39.29543333","-76.58623056","       0","1","0","0"," 3022008"
"2379","39.29691111","-76.56337778"," 5172008","1","1","1"," 5172008"
"2380","39.29691111","-76.56337778","       0","1","0","0"," 5172008"
"2381","39.29016944","-76.62766389","       0","1","0","0"," 1062008"
"2382","39.29016944","-76.62766389","       0","1","8","8"," 1062008"
"2383","39.29016944","-76.62766389"," 1072008","2","8","8"," 1062008"
"2384","39.35261667","-76.68456944","       0","1","8","8"," 2292008"
"2385","39.35261667","-76.68456944"," 2292008","1","8","8"," 2292008"
"2386","39.28988611","-76.63397222"," 4122008","5","0","0"," 4122008"
"2387","39.28988611","-76.63397222","       0","5","8","8"," 4122008"
"2388","39.28988611","-76.63397222","       0","1","8","8"," 4122008"
"2389","39.28988611","-76.63397222","       0","1","0","0"," 4122008"
"2390","39.2718","-76.55548056"," 6152008","1","0","0"," 6152008"
"2391","39.27173333","-76.55513889"," 6152008","1","0","0"," 6152008"
"2392","39.31530833","-76.56678889"," 6022008","1","0","0"," 6022008"
"2393","39.31530833","-76.56678889","       0","1","0","0"," 6022008"
"2394","39.30528056","-76.61161389"," 6142008","1","0","0"," 6142008"
"2395","39.31582222","-76.64955278","       0","1","0","1"," 6142008"
"2396","39.31582222","-76.64955278"," 6142008","2","8","8"," 6142008"
"2397","39.26538611","-76.64476667"," 7242008","1","0","0"," 7242008"
"2398","39.26538611","-76.64476667","       0","2","8","8"," 7242008"
"2399","39.26538611","-76.64476667","       0","1","0","0"," 7242008"
"2400","39.29367222","-76.65240556","       0","1","1","0"," 7122008"
"2401","39.29367222","-76.65240556"," 7122008","2","8","8"," 7122008"
"2402","39.29970278","-76.56355","       0","1","0","0"," 9132008"
"2403","39.29970278","-76.56355","       0","1","0","0"," 9132008"
"2404","39.29970278","-76.56355"," 9132008","2","8","8"," 9132008"
"2405","39.29970278","-76.56355","       0","2","8","8"," 9132008"
"2406","39.29970278","-76.56355","       0","2","8","8"," 9132008"
"2407","39.29970278","-76.56355","       0","2","8","8"," 9132008"
"2408","39.29970278","-76.56355","       0","2","8","8"," 9132008"
"2409","39.29970278","-76.56355","       0","2","8","8"," 9132008"
"2410","39.29970278","-76.56355","       0","2","8","8"," 9132008"
"2411","39.37040278","-76.57166111"," 9232008","1","0","0"," 9232008"
"2412","39.293025","-76.69808889"," 9182008","1","0","0"," 9182008"
"2413","39.293025","-76.69808889","       0","1","0","0"," 9182008"
"2414","39.293025","-76.69808889","       0","2","8","8"," 9182008"
"2415","39.29525","-76.53307778","10102008","1","0","0","10102008"
"2416","39.29525","-76.53307778","       0","1","0","0","10102008"
"2417","39.29525","-76.53307778","       0","2","8","8","10102008"
"2418","39.29525","-76.53307778","       0","2","8","8","10102008"
"2419","39.29525","-76.53307778","       0","2","8","8","10102008"
"2420","39.29525","-76.53307778","       0","2","8","8","10102008"
"2421","39.32277778","-76.66620278","       0","1","0","0"," 5032008"
"2422","39.32277778","-76.66620278"," 5192008","2","8","8"," 5032008"
"2423","39.31080833","-76.59161667"," 8202008","1","8","8"," 8192008"
"2424","39.31080833","-76.59161667","       0","2","8","8"," 8192008"
"2425","39.31080833","-76.59161667","       0","1","0","0"," 8192008"
"2426","39.31080833","-76.59161667","       0","2","8","8"," 8192008"
"2427","39.30446667","-76.61869444","       0","1","0","0"," 8032008"
"2428","39.30446667","-76.61869444","       0","1","0","0"," 8032008"
"2429","39.30446667","-76.61869444","       0","2","8","8"," 8032008"
"2430","39.30446667","-76.61869444"," 8032008","2","8","8"," 8032008"
"2431","39.30639167","-76.63848889"," 8022008","1","8","8"," 8012008"
"2432","39.36826389","-76.57395556","10182008","1","8","8","10182008"
"2433","39.35824167","-76.69298056"," 4092008","5","0","0"," 4032008"
"2434","39.35824167","-76.69298056","       0","1","0","0"," 4032008"
"2435","39.30421667","-76.54054722","12162008","1","0","0","12162008"
"2436","39.31580556","-76.65888611","11272008","5","0","1","11262008"
"2437","39.31580556","-76.65888611","       0","1","0","0","11262008"
"2438","39.29481944","-76.62264444","12222008","1","9","9","12182008"
"2439","39.29481944","-76.62264444","       0","1","0","0","12182008"
"2440","39.33965833","-76.67766111","       0","1","1","0"," 9052008"
"2441","39.33965833","-76.67766111","       0","2","8","8"," 9052008"
"2442","39.33965833","-76.67766111"," 9052008","2","8","8"," 9052008"
"2443","39.33965833","-76.67766111"," 9052008","2","8","8"," 9052008"
"2444","39.35225278","-76.70605","10042008","5","0","0"," 9202008"
"2445","39.35225278","-76.70605","       0","1","0","0"," 9202008"
"2446","39.29790833","-76.56037222","       0","1","0","0","10112008"
"2447","39.29790833","-76.56037222","10112008","1","0","0","10112008"
"2448","39.22899444","-76.59039167"," 9032008","1","9","9"," 9022008"
"2449","39.22899444","-76.59039167","       0","1","0","0"," 9022008"
"2450","39.33532778","-76.65620278","       0","1","0","0"," 5212008"
"2451","39.33532778","-76.65620278","       0","1","0","0"," 5212008"
"2452","39.33532778","-76.65620278","       0","2","8","8"," 5212008"
"2453","39.33532778","-76.65620278"," 5212008","2","8","8"," 5212008"
"2454","39.31437778","-76.58243056"," 7152008","6","0","0"," 7152008"
"2455","39.31437778","-76.58243056","       0","1","0","0"," 7152008"
"2456","39.32481944","-76.60036944"," 8282008","1","0","0"," 8282008"
"2457","39.32481944","-76.60036944","99992008","2","8","8"," 8282008"
"2458","39.23703056","-76.60461944","12112008","5","9","9","12112008"
"2459","39.23703056","-76.60461944","       0","1","0","0","12112008"
"2460","39.31151389","-76.60876111","       0","1","0","1","12202008"
"2461","39.31151389","-76.60876111","12202008","1","0","1","12202008"
"2462","39.31151389","-76.60876111","       0","2","8","8","12202008"
"2463","39.34901667","-76.67585833","1242009","5","0","0","1222009"
"2464","39.34901667","-76.67585833","88888888","1","0","0","1222009"
"2465","39.34901667","-76.67585833","88888888","5","8","8","1222009"
"2466","39.27206667","-76.64635556","1212009","5","0","1","1212009"
"2467","39.27206667","-76.64635556","88888888","1","0","0","1212009"
"2468","39.29495278","-76.56769167","88888888","1","0","1","1012009"
"2469","39.29495278","-76.56769167","1012009","1","9","1","1012009"
"2470","39.30008333","-76.63888611","88888888","2","8","8","1242009"
"2471","39.30008333","-76.63888611","1242009","1","0","0","1242009"
"2472","39.30008333","-76.63888611","88888888","1","0","1","1242009"
"2473","39.30008333","-76.63888611","88888888","2","8","8","1242009"
"2474","39.31935","-76.572025","3112009","1","1","1","3112009"
"2475","39.33862778","-76.58824722","88888888","1","0","1","3052009"
"2476","39.33862778","-76.58824722","3052009","2","8","8","3052009"
"2477","39.33862778","-76.58824722","88888888","2","8","8","3052009"
"2478","39.33862778","-76.58824722","88888888","2","8","8","3052009"
"2479","39.33862778","-76.58824722","88888888","2","8","8","3052009"
"2480","39.28724722","-76.62830833","4172009","5","0","0","4172009"
"2481","39.28724722","-76.62830833","88888888","1","0","0","4172009"
"2482","39.28448889","-76.54333611","3172009","5","9","9","3172009"
"2483","39.28448889","-76.54333611","88888888","1","0","0","3172009"
"2484","39.28448889","-76.54333611","88888888","2","8","8","3172009"
"2485","39.27296111","-76.67403333","3172009","1","0","0","3072009"
"2486","39.27296111","-76.67403333","88888888","1","0","0","3072009"
"2487","39.31713333","-76.65135278","3162009","5","0","0","3162009"
"2488","39.31713333","-76.65135278","88888888","1","0","0","3162009"
"2489","39.32241389","-76.546125","88888888","2","8","8","5222009"
"2490","39.32241389","-76.546125","88888888","1","0","0","5222009"
"2491","39.32241389","-76.546125","5222009","1","9","9","5222009"
"2492","39.311225","-76.70928889","88888888","1","0","0","5022009"
"2493","39.311225","-76.70928889","5022009","5","0","0","5022009"
"2494","39.311225","-76.70928889","88888888","2","8","8","5022009"
"2495","39.26299444","-76.61470278","88888888","2","8","8","4142009"
"2496","39.26299444","-76.61470278","4212009","1","1","1","4142009"
"2497","39.26299444","-76.61470278","88888888","1","9","9","4142009"
"2498","39.26299444","-76.61470278","88888888","2","8","8","4142009"
"2499","39.33048056","-76.68426944","88888888","1","0","0","5292009"
"2500","39.33048056","-76.68426944","5292009","1","0","0","5292009"
"2501","39.323875","-76.54080278","6272009","5","0","0","6272009"
"2502","39.323875","-76.54080278","88888888","1","0","0","6272009"
"2503","39.24790833","-76.64023889","6062009","5","0","0","6062009"
"2504","39.24790833","-76.64023889","88888888","1","0","1","6062009"
"2505","39.36837778","-76.56700278","88888888","1","0","0","4102009"
"2506","39.36837778","-76.56700278","88888888","1","0","0","4102009"
"2507","39.36837778","-76.56700278","88888888","2","8","8","4102009"
"2508","39.36837778","-76.56700278","4102009","2","8","8","4102009"
"2509","39.29199722","-76.67216667","88888888","2","8","8","6172009"
"2510","39.29199722","-76.67216667","88888888","1","0","0","6172009"
"2511","39.29199722","-76.67216667","7032009","1","0","0","6172009"
"2512","39.28314444","-76.64665556","88888888","2","8","8","7142009"
"2513","39.28314444","-76.64665556","7152009","5","0","0","7142009"
"2514","39.28314444","-76.64665556","88888888","1","0","0","7142009"
"2515","39.28314444","-76.64665556","88888888","2","8","8","7142009"
"2516","39.28314444","-76.64665556","88888888","2","8","8","7142009"
"2517","39.28314444","-76.64665556","88888888","2","8","8","7142009"
"2518","39.28314444","-76.64665556","88888888","2","8","8","7142009"
"2519","39.28314444","-76.64665556","88888888","2","8","8","7142009"
"2520","39.27100278","-76.63665556","88888888","1","9","9","5252009"
"2521","39.27100278","-76.63665556","5252009","5","1","0","5252009"
"2522","39.30968056","-76.61788056","8042009","6","0","0","8042009"
"2523","39.30968056","-76.61788056","88888888","1","9","9","8042009"
"2524","39.2908","-76.63970278","88888888","1","8","8","8062009"
"2525","39.2908","-76.63970278","8062009","1","0","0","8062009"
"2526","39.32599167","-76.614725","8212009","5","0","0","8212009"
"2527","39.32599167","-76.614725","88888888","2","8","8","8212009"
"2528","39.32599167","-76.614725","88888888","1","0","0","8212009"
"2529","39.24531667","-76.63414444","10022009","1","0","1","10022009"
"2530","39.32702778","-76.65734167","9012009","1","0","1","9012009"
"2531","39.33600556","-76.62300833","9022009","1","0","0","9022009"
"2532","39.33600556","-76.62300833","88888888","1","0","0","9022009"
"2533","39.33600556","-76.62300833","88888888","2","8","8","9022009"
"2534","39.33600556","-76.62300833","88888888","2","0","8","9022009"
"2535","39.33600556","-76.62300833","88888888","2","8","8","9022009"
"2536","39.23986389","-76.61060556","9052009","5","0","1","9042009"
"2537","39.23986389","-76.61060556","88888888","1","0","0","9042009"
"2538","39.23428056","-76.61195833","8122009","1","0","0","7162009"
"2539","39.27100278","-76.64414444","88888888","1","0","0","1282009"
"2540","39.27100278","-76.64414444","88888888","1","0","0","1282009"
"2541","39.27100278","-76.64414444","88888888","1","0","0","1282009"
"2542","39.27100278","-76.64414444","88888888","1","0","0","1282009"
"2543","39.27100278","-76.64414444","1282009","2","8","8","1282009"
"2544","39.27100278","-76.64414444","88888888","1","0","0","1282009"
"2545","39.31656944","-76.59582222","10062009","5","1","1","10062009"
"2546","39.31656944","-76.59582222","88888888","1","8","0","10062009"
"2547","39.33117778","-76.61625","10172009","5","0","0","10162009"
"2548","39.33117778","-76.61625","88888888","1","9","9","10162009"
"2549","39.34015556","-76.67980556","88888888","1","0","0","11302009"
"2550","39.34015556","-76.67980556","11302009","2","8","8","11302009"
"2551","39.34015556","-76.67980556","88888888","1","0","0","11302009"
"2552","39.34407222","-76.67600833","11222009","6","0","0","11202009"
"2553","39.34407222","-76.67600833","88888888","1","0","0","11202009"
"2554","39.28585278","-76.58706667","10152009","5","9","9","10152009"
"2555","39.28585278","-76.58706667","88888888","1","9","9","10152009"
"2556","39.28585278","-76.58706667","88888888","1","9","9","10152009"
"2557","39.26751389","-76.62273056","88888888","1","0","0","9262009"
"2558","39.26751389","-76.62273056","9292009","2","8","8","9262009"
"2559","39.26751389","-76.62273056","9262009","2","8","8","9262009"
"2560","39.26751389","-76.62273056","88888888","1","0","0","9262009"
"2561","39.26751389","-76.62273056","88888888","2","8","8","9262009"
"2562","39.34445278","-76.65895","88888888","1","0","1","12122009"
"2563","39.34445278","-76.65895","12122009","5","0","1","12122009"
"2564","39.29674444","-76.62629167","88888888","1","0","1","12062009"
"2565","39.29674444","-76.62629167","12062009","1","1","0","12062009"
"2566","39.29674444","-76.62629167","88888888","2","8","8","12062009"
"2567","39.35661667","-76.67592222","88888888","1","0","0","7262009"
"2568","39.35661667","-76.67592222","88888888","2","8","8","7262009"
"2569","39.35661667","-76.67592222","7262009","1","0","0","7262009"
"2570","39.35661667","-76.67592222","88888888","2","8","8","7262009"
"2571","39.35661667","-76.67592222","88888888","2","8","8","7262009"
"2572","39.33643889","-76.59826667","11212009","1","9","9","11212009"
"2573","39.34297778","-76.6897","1082010","5","8","1","1032010"
"2574","39.34297778","-76.6897","88888888","1","0","1","1032010"
"2575","39.28341111","-76.53694167","88888888","1","0","0","1212010"
"2576","39.28341111","-76.53694167","1212010","1","0","0","1212010"
"2577","39.28341111","-76.53694167","88888888","2","8","8","1212010"
"2578","39.29800833","-76.57668056","88888888","1","0","1","2272010"
"2579","39.29800833","-76.57668056","88888888","1","0","0","2272010"
"2580","39.29800833","-76.57668056","2272010","2","8","8","2272010"
"2581","39.32981667","-76.56352778","2172010","5","0","0","2172010"
"2582","39.32981667","-76.56352778","88888888","1","0","0","2172010"
"2583","39.30558056","-76.61213056","4042010","1","0","1","4042010"
"2584","39.29971667","-76.56045833","88888888","1","0","1","1202010"
"2585","39.29971667","-76.56045833","1212010","1","0","1","1202010"
"2586","39.29971667","-76.56045833","1212010","2","8","8","1202010"
"2587","39.29159722","-76.62114167","1162010","5","0","0","1162010"
"2588","39.29159722","-76.62114167","1232010","5","0","0","1162010"
"2589","39.29159722","-76.62114167","88888888","5","0","0","1162010"
"2590","39.29159722","-76.62114167","88888888","5","0","0","1162010"
"2591","39.29159722","-76.62114167","88888888","1","0","0","1162010"
"2592","39.29159722","-76.62114167","88888888","2","8","8","1162010"
"2593","39.29159722","-76.62114167","88888888","2","8","8","1162010"
"2594","39.29159722","-76.62114167","88888888","1","0","0","1162010"
"2595","39.30713889","-76.54312222","3072010","1","0","1","3062010"
"2596","39.28035278","-76.57131667","88888888","1","0","1","2202010"
"2597","39.28035278","-76.57131667","2242010","1","0","0","2202010"
"2598","39.29254444","-76.70390278","88888888","1","0","0","3222010"
"2599","39.29254444","-76.70390278","3222010","2","8","8","3222010"
"2600","39.29254444","-76.70390278","88888888","2","8","8","3222010"
"2601","39.29254444","-76.70390278","88888888","2","8","8","3222010"
"2602","39.24322222","-76.63023889","88888888","1","0","1","1022010"
"2603","39.24322222","-76.63023889","1022010","2","8","8","1022010"
"2604","39.24322222","-76.63023889","88888888","2","8","8","1022010"
"2605","39.33469444","-76.69401111","88888888","1","0","0","4282010"
"2606","39.33469444","-76.69401111","88888888","2","8","8","4282010"
"2607","39.33469444","-76.69401111","4282010","1","0","0","4282010"
"2608","39.33469444","-76.69401111","88888888","2","8","8","4282010"
"2609","39.28811111","-76.53160833","3192010","1","0","0","3162010"
"2610","39.28811111","-76.53160833","88888888","1","0","0","3162010"
"2611","39.28811111","-76.53160833","88888888","2","8","8","3162010"
"2612","39.28811111","-76.53160833","88888888","1","0","0","3162010"
"2613","39.28811111","-76.53160833","88888888","2","8","8","3162010"
"2614","39.28811111","-76.53160833","88888888","2","8","8","3162010"
"2615","39.34243056","-76.55745556","4062010","1","0","0","4042010"
"2616","39.34243056","-76.55745556","88888888","1","0","0","4042010"
"2617","39.30485","-76.53857222","5032010","1","0","0","5032010"
"2618","39.30172778","-76.54835833","7092010","5","0","0","7022010"
"2619","39.30172778","-76.54835833","88888888","1","0","0","7022010"
"2620","39.30172778","-76.54835833","88888888","2","8","8","7022010"
"2621","39.30433333","-76.62073333","5132010","5","0","1","5132010"
"2622","39.30433333","-76.62073333","88888888","1","9","9","5132010"
"2623","39.28976389","-76.64245833","5302010","1","0","0","5302010"
"2624","39.30594444","-76.61245","88888888","1","0","1","6212010"
"2625","39.30594444","-76.61245","6212010","2","8","8","6212010"
"2626","39.32194722","-76.5487","88888888","1","0","1","4052010"
"2627","39.32194722","-76.5487","88888888","2","8","8","4052010"
"2628","39.32194722","-76.5487","4052010","2","8","8","4052010"
"2629","39.35520556","-76.60698056","6132010","5","1","1","6132010"
"2630","39.35520556","-76.60698056","88888888","1","9","9","6132010"
"2631","39.32208056","-76.61466111","88888888","1","0","0","6192010"
"2632","39.32208056","-76.61466111","88888888","2","8","8","6192010"
"2633","39.32208056","-76.61466111","6192010","1","0","0","6192010"
"2634","39.32208056","-76.61466111","88888888","2","8","8","6192010"
"2635","39.27143333","-76.65294167","7292010","1","0","1","7142010"
"2636","39.27143333","-76.65294167","88888888","2","8","8","7142010"
"2637","39.27143333","-76.65294167","88888888","2","8","8","7142010"
"2638","39.27143333","-76.65294167","88888888","2","8","8","7142010"
"2639","39.27143333","-76.65294167","88888888","2","8","8","7142010"
"2640","39.27143333","-76.65294167","88888888","1","0","0","7142010"
"2641","39.27143333","-76.65294167","88888888","2","8","8","7142010"
"2642","39.27143333","-76.65294167","88888888","2","8","8","7142010"
"2643","39.36915833","-76.57283889","88888888","1","1","1","5302010"
"2644","39.36915833","-76.57283889","5302010","2","8","8","5302010"
"2645","39.36915833","-76.57283889","88888888","2","8","8","5302010"
