"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Dispatch Work Crew","301 N EDGEWOOD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-02T12:22:24.000","2015-07-04T12:22:24.000","ALLENDALE","Abated - Close SR","15-00518982","MD","CLOSED","2015-07-02T18:15:53.000","2015-07-02T18:15:00.000","21229",5,-76.6750808,39.2910671
NA,"2000  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-08-04T16:52:39.000","2015-08-06T16:52:39.000","BARCLAY",NA,"15-00617807","MD","NEW","2015-08-04T16:52:39.000",NA,"21218",5,-76.6095028,39.3125086
"Dispatch Work Crew","LAKESIDE AVE & HILLEN RD, BALTIMORE, MD,",NA,"POTHOLES","TRM-Potholes","2015-06-30T11:49:32.000","2015-07-02T11:49:32.000","MONTEBELLO","Abated - Close SR","15-00511502","MD","CLOSED","2015-07-01T18:40:51.000","2015-07-01T18:39:00.000",NA,5,-71.5717323,42.3411605
"Dispatch Work Crew","3413  PINEWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-26T17:36:16.000","2015-05-28T17:36:16.000","ROSEMONT EAST","Abated - Close SR","15-00409106","MD","CLOSED","2015-05-27T17:42:42.000","2015-05-27T17:41:00.000","21206",5,-76.5431446,39.3570401
"Dispatch Work Crew","3802  MACTAVISH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-30T13:56:38.000","2015-07-02T13:56:38.000","VIOLETVILLE","Abated - Close SR","15-00512435","MD","CLOSED","2015-06-30T19:34:50.000","2015-06-30T19:34:00.000","21229",5,-76.679884,39.2645222
"Dispatch Work Crew","19 E MOUNT ROYAL AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-12T20:53:07.000","2015-05-14T20:53:07.000","MID-TOWN BELVEDERE","Abated - Close SR","15-00372449","MD","CLOSED","2015-05-13T18:24:59.000","2015-05-13T18:24:00.000","21201",5,-76.6148763,39.3054579
"Dispatch Work Crew","3606  EVERSLEY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-15T11:27:51.000","2015-05-17T11:27:51.000","EDMONDSON VILLAGE","Abated - Close SR","15-00381399","MD","CLOSED","2015-05-18T15:47:00.000","2015-05-18T15:46:00.000","21229",5,-76.6777228,39.2959985
NA,"2500  ANNAPOLIS RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-29T10:43:26.000","2015-07-01T10:43:26.000","WESTPORT",NA,"15-00506064","MD","DUPCLOSD","2015-06-29T19:10:51.000",NA,"21230",5,-76.63603,39.2606849
"Dispatch Work Crew","3701  DILLON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-21T11:34:21.000","2015-05-23T11:34:21.000","CANTON INDUSTRIAL AREA","Abated - Close SR","15-00397998","MD","CLOSED","2015-05-21T16:39:55.000","2015-05-21T16:38:00.000","21224",5,-76.565195,39.281101
"Dispatch Work Crew","1053  MARLAU DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-23T23:21:10.000","2015-07-25T23:21:10.000","CHINQUAPIN PARK-BELVEDERE","Abated - Close SR","15-00583786","MD","CLOSED","2015-07-24T15:58:00.000","2015-07-24T15:57:00.000","21212",5,-76.598851,39.363605
"Dispatch Work Crew","786 N GRANTLEY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-01T16:20:31.000","2015-07-03T16:20:31.000","EDMONDSON VILLAGE","Abated - Close SR","15-00516949","MD","CLOSED","2015-07-02T17:59:16.000","2015-07-02T17:58:00.000","21229",5,-76.6756078,39.2973511
"Dispatch Work Crew","E FAYETTE ST & I 83 S","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-15T09:40:35.000","2015-05-17T09:40:35.000","DOWNTOWN","Abated - Close SR","15-00381024","MD","CLOSED","2015-05-15T18:20:02.000","2015-05-15T18:19:00.000","21202",5,-79.722638,39.8973136
"Dispatch Work Crew","6410  HILLTOP AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-12T20:08:32.000","2015-05-14T20:08:32.000","ROSEMONT EAST","Abated - Close SR","15-00372277","MD","CLOSED","2015-05-13T14:29:27.000","2015-05-13T14:28:00.000","21206",5,-76.5427159,39.3563619
"Dispatch Work Crew","2201  GARRETT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-19T20:13:16.000","2015-05-21T20:13:16.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00393782","MD","CLOSED","2015-05-20T16:51:33.000","2015-05-20T16:50:00.000","21218",5,-76.602073,39.315147
"Dispatch Work Crew","3401  ROSALIE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-19T13:54:55.000","2015-06-21T13:54:55.000","WOODRING","Abated - Close SR","15-00478904","MD","CLOSED","2015-06-22T17:57:35.000","2015-06-22T17:56:00.000","21234",5,-76.539101,39.364242
"Dispatch Work Crew","3320  BELAIR RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-24T12:37:50.000","2015-07-26T12:37:50.000","BELAIR-EDISON","Abated - Close SR","15-00585327","MD","CLOSED","2015-07-24T17:27:07.000","2015-07-24T17:25:00.000","21213",5,-76.5731309,39.3220331
"Dispatch Work Crew","1100  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-07T13:29:17.000","2015-07-09T13:29:17.000","JOHNSTON SQUARE","Abated - Close SR","15-00530791","MD","CLOSED","2015-07-07T15:22:52.000","2015-07-07T15:22:00.000","21202",5,-76.6077273,39.3029971
"Dispatch Work Crew","809  BELLEMORE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-16T15:46:03.000","2015-05-18T15:46:03.000","NORTH ROLAND PARK/POPLAR HILL","Abated - Close SR","15-00385045","MD","CLOSED","2015-05-18T14:58:38.000","2015-05-18T14:58:00.000","21210",5,-76.6345587,39.3680481
"Dispatch Work Crew","DESOTO RD & COWAN AVE, BALTIMORE, MD, 21","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-01T16:41:30.000","2015-07-03T16:41:30.000","MORRELL PARK","Abated - Close SR","15-00517039","MD","CLOSED","2015-07-02T17:47:50.000","2015-07-02T17:47:00.000",NA,5,-82.5160136,27.381685
"Dispatch Work Crew","1619  JOPLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-28T19:00:33.000","2015-06-30T19:00:33.000","BROENING MANOR","Abated - Close SR","15-00505481","MD","CLOSED","2015-06-29T18:18:23.000","2015-06-29T18:18:00.000","21224",5,-76.536845,39.27447
"Dispatch Work Crew","1800 N PATTERSON PARK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-19T13:28:52.000","2015-05-21T13:28:52.000","BROADWAY EAST","Abated - Close SR","15-00391836","MD","CLOSED","2015-05-19T18:17:53.000","2015-05-19T18:16:00.000","21213",5,-76.5858963,39.3109903
"Dispatch Work Crew","1000  OGDEN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-06T16:26:25.000","2015-07-08T16:26:25.000","GRACELAND PARK","Abated - Close SR","15-00528537","MD","CLOSED","2015-07-07T15:12:00.000","2015-07-07T15:11:00.000","21224",5,-76.5330585,39.2832061
"Dispatch Work Crew","JENIFER AVE &E 31ST ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-27T11:22:22.000","2015-05-29T11:22:22.000","COLDSTREAM HOMESTEAD MONTEBELLO","Abated - Close SR","15-00411071","MD","CLOSED","2015-05-27T16:33:06.000","2015-05-27T16:32:00.000","21218",5,-83.089855,42.500237
"Dispatch Work Crew","5004  LIBERTY HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-08T14:35:52.000","2015-07-10T14:35:52.000","HOWARD PARK","Abated - Close SR","15-00535171","MD","CLOSED","2015-07-09T15:13:49.000","2015-07-09T15:12:00.000","21207",5,-76.7002425,39.3328571
"Dispatch Work Crew","700  NORTH POINT RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-16T19:34:48.000","2015-06-18T19:34:48.000","PULASKI INDUSTRIAL AREA","Abated - Close SR","15-00469413","MD","CLOSED","2015-06-17T18:26:50.000","2015-06-17T18:26:00.000","21224",5,-76.5136027,39.2911204
NA,"3700  HOWARD PARK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-18T12:48:21.000","2015-06-20T12:48:21.000","HOWARD PARK",NA,"15-00475209","MD","CLOSED","2015-06-18T17:20:34.000",NA,"21207",5,-76.6976264,39.3339874
"Dispatch Work Crew","610 W CONWAY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-18T20:21:46.000","2015-05-20T20:21:46.000","RIDGELY'S DELIGHT","Abated - Close SR","15-00390207","MD","CLOSED","2015-05-19T18:40:16.000","2015-05-19T18:40:00.000","21230",5,-76.624152,39.2825739
"Dispatch Work Crew","2405  WASHINGTON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-21T14:28:23.000","2015-05-23T14:28:23.000","MORRELL PARK","Abated - Close SR","15-00398780","MD","CLOSED","2015-05-21T19:30:32.000","2015-05-21T19:29:00.000","21230",5,-76.650391,39.268128
"Dispatch Work Crew","DOLPHIN ST &N HOWARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-14T11:34:38.000","2015-05-16T11:34:38.000","MID-TOWN BELVEDERE","Abated - Close SR","15-00377702","MD","CLOSED","2015-05-14T17:57:58.000","2015-05-14T17:56:00.000","21201",5,-93.4728673,45.5210844
"Dispatch Work Crew","2782 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-22T14:37:16.000","2015-07-24T14:37:16.000","ROSEMONT HOMEOWNERS/TENANTS","Abated - Close SR","15-00578018","MD","CLOSED","2015-07-22T18:23:05.000","2015-07-22T18:22:00.000","21216",5,-76.6622225,39.2932368
"Dispatch Work Crew","2939  SAINT PAUL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-31T15:32:03.000","2015-06-02T15:32:03.000","CHARLES VILLAGE","Abated - Close SR","15-00424201","MD","CLOSED","2015-06-02T12:29:18.000","2015-06-02T12:29:00.000","21218",5,-76.615467,39.324249
"Dispatch Work Crew","SEFTON AVE & MARY AVE, BALTIMORE, MD, 21",NA,"POTHOLES","TRM-Potholes","2015-06-24T13:58:01.000","2015-06-26T13:58:01.000","GLENHAM-BELFORD","Abated - Close SR","15-00492562","MD","CLOSED","2015-06-24T17:56:30.000","2015-06-24T17:56:00.000",NA,5,-76.551891,39.355049
"Dispatch Work Crew","1240  HENRY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-18T04:19:45.000","2015-05-20T04:19:45.000","RIVERSIDE","Abated - Close SR","15-00386924","MD","CLOSED","2015-05-18T15:57:23.000","2015-05-18T15:57:00.000","21230",5,-76.6080836,39.2749431
"Dispatch Work Crew","SCRABBLE ALY & LOVEGROVE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-15T12:26:26.000","2015-05-17T12:26:26.000","DOWNTOWN","Abated - Close SR","15-00381753","MD","CLOSED","2015-05-15T14:20:19.000","2015-05-15T14:20:00.000","21202",5,-76.6142954,39.2946493
"Dispatch Work Crew","4621  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-22T16:42:18.000","2015-07-24T16:42:18.000","BEVERLY HILLS","Abated - Close SR","15-00578656","MD","CLOSED","2015-07-23T14:57:44.000","2015-07-23T14:57:00.000","21214",5,-76.5690562,39.3418319
"Dispatch Work Crew","100 W UNIVERSITY PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-02T22:49:37.000","2015-07-04T22:49:37.000","TUSCANY-CANTERBURY","Abated - Close SR","15-00522149","MD","CLOSED","2015-07-06T19:28:09.000","2015-07-06T19:27:00.000","21210",5,-76.620687,39.334798
"Dispatch Work Crew","1638  GLENEAGLE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-19T18:54:18.000","2015-05-21T18:54:18.000","LOCH RAVEN","Abated - Close SR","15-00393539","MD","CLOSED","2015-05-19T18:59:18.000","2015-05-19T18:58:00.000","21239",5,-76.583495,39.360373
NA,"4913  MIDWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-05T01:13:31.000","2015-07-07T01:13:31.000","KENILWORTH PARK",NA,"15-00524945","MD","DUPCLOSD","2015-07-06T16:41:34.000",NA,"21212",5,-76.603558,39.347944
"Dispatch Work Crew","204  PADDINGTON RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-01T12:30:04.000","2015-07-03T12:30:04.000","HOMELAND","Abated - Close SR","15-00515697","MD","CLOSED","2015-07-02T15:22:53.000","2015-07-02T15:22:00.000","21212",5,-76.619731,39.35478
"Dispatch Work Crew","2800  SISSON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-11T19:46:46.000","2015-06-13T19:46:46.000","JONES FALLS AREA","Abated - Close SR","15-00456421","MD","CLOSED","2015-06-12T16:32:05.000","2015-06-12T16:32:00.000","21211",5,-76.6259904,39.3195391
"Dispatch Work Crew","2708  SULGRAVE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-24T13:06:26.000","2015-06-26T13:06:26.000","MOUNT WASHINGTON","Abated - Close SR","15-00492307","MD","CLOSED","2015-06-24T16:35:03.000","2015-06-24T16:34:00.000","21215",5,-76.675053,39.360495
"Dispatch Work Crew","700 S ROBINSON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-27T13:29:37.000","2015-07-29T13:29:37.000","CANTON","Abated - Close SR","15-00592698","MD","CLOSED","2015-07-28T17:37:44.000","2015-07-28T17:37:00.000","21224",5,-76.5722587,39.2840089
"Dispatch Work Crew","OAKLAND AVE & YORK RD, BALTIMORE, MD, 21",NA,"POTHOLES","TRM-Potholes","2015-07-10T22:22:27.000","2015-07-12T22:22:27.000","GUILFORD","Abated - Close SR","15-00544555","MD","CLOSED","2015-07-13T16:52:06.000","2015-07-13T16:52:00.000",NA,5,-83.3105614,42.6527783
"Dispatch Work Crew","5600  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-01T13:12:25.000","2015-07-03T13:12:25.000","GLEN OAKS","Abated - Close SR","15-00516024","MD","CLOSED","2015-07-02T15:32:36.000","2015-07-02T15:32:00.000","21239",5,-76.5952548,39.3598677
"Dispatch Work Crew","500  WILDWOOD PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-31T21:36:56.000","2015-08-02T21:36:56.000","ALLENDALE","Abated - Close SR","15-00608175","MD","CLOSED","2015-08-03T18:33:05.000","2015-08-03T18:31:00.000","21229",5,-76.6838309,39.2924419
"Dispatch Work Crew","3239 E BALTIMORE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-21T22:45:58.000","2015-06-23T22:45:58.000","BALTIMORE-LINWOOD","Abated - Close SR","15-00483668","MD","CLOSED","2015-06-23T13:22:35.000","2015-06-23T13:22:00.000","21224",5,-76.570789,39.292237
"Dispatch Work Crew","1700 S PONCA ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-20T12:17:37.000","2015-05-22T12:17:37.000","CANTON INDUSTRIAL AREA","Abated - Close SR","15-00394902","MD","CLOSED","2015-05-20T17:29:39.000","2015-05-20T17:29:00.000","21224",5,-76.5534191,39.2730633
"Dispatch Work Crew","N ARLINGTON AVE & W FRANKLIN ST, BALTIMO",NA,"POTHOLES","TRM-Potholes","2015-06-19T18:39:05.000","2015-06-21T18:39:05.000","HARLEM PARK","Abated - Close SR","15-00480062","MD","CLOSED","2015-06-23T16:38:55.000","2015-06-23T16:38:00.000",NA,5,-86.0646084,39.8128302
"Dispatch Work Crew","N BENTALOU ST & PRESBURY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-23T20:50:39.000","2015-05-25T20:50:39.000","COPPIN HEIGHTS/ASH-CO-EAST","Abated - Close SR","15-00404216","MD","CLOSED","2015-05-26T16:10:59.000","2015-05-26T16:10:00.000","21216",5,-76.6535563,39.300701
"Dispatch Work Crew","4427  BUENA VISTA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-25T16:08:12.000","2015-06-27T16:08:12.000","MEDFIELD","Abated - Close SR","15-00498570","MD","CLOSED","2015-06-26T14:11:52.000","2015-06-26T14:04:00.000","21211",5,-76.643309,39.342896
"Dispatch Work Crew","3000  MONDAWMIN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-26T15:38:09.000","2015-06-28T15:38:09.000","HANLON-LONGWOOD","Closed","15-00501857","MD","CLOSED","2015-06-30T13:31:15.000","2015-06-30T13:31:00.000","21216",5,-76.668505,39.315518
"Dispatch Work Crew","3401  PULASKI HWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-18T12:18:18.000","2015-05-20T12:18:18.000","BALTIMORE HIGHLANDS","Abated - Close SR","15-00387706","MD","CLOSED","2015-05-20T17:44:32.000","2015-05-20T17:43:00.000","21224",5,-76.5690897,39.2957903
"Dispatch Work Crew","FALLS RD & W COLD SPRING-WOOD HEIGHTS, B",NA,"POTHOLES","TRM-Potholes","2015-06-19T19:04:01.000","2015-06-21T19:04:01.000","HOES HEIGHTS","Abated - Close SR","15-00480155","MD","CLOSED","2015-06-22T16:52:35.000","2015-06-22T16:52:00.000",NA,5,-76.7121307,39.5052964
"Dispatch Work Crew","MOUNT CLARE ST & LEMMON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-18T10:48:01.000","2015-05-20T10:48:01.000","HOLLINS MARKET","Abated - Close SR","15-00387108","MD","CLOSED","2015-05-18T16:00:03.000","2015-05-18T15:59:00.000","21223",5,-76.6344428,39.2867264
"Dispatch Work Crew","ELSRODE AVE & EVERGREEN AVE, BALTIMORE,","Baltimore","POTHOLES","TRM-Potholes","2015-07-29T15:04:39.000","2015-07-31T15:04:39.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00600158","MD","CLOSED","2015-07-30T15:36:35.000","2015-07-30T15:36:00.000","21214",5,-76.5638274,39.3543757
"Dispatch Work Crew","500  NOTTINGHAM RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-29T17:26:48.000","2015-05-31T17:26:48.000","TEN HILLS","Abated - Close SR","15-00421040","MD","CLOSED","2015-06-01T16:48:39.000","2015-06-01T16:48:00.000","21229",5,-76.698818,39.2890919
"Dispatch Work Crew","2723  ROUND RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-09T17:32:46.000","2015-07-11T17:32:46.000","CHERRY HILL","Abated - Close SR","15-00540175","MD","CLOSED","2015-07-13T12:14:31.000","2015-07-13T12:13:00.000","21225",5,-76.6280309,39.248084
"Dispatch Work Crew","300 N GAY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-06T18:40:18.000","2015-07-08T18:40:18.000","PENN-FALLSWAY","Abated - Close SR","15-00529099","MD","CLOSED","2015-07-08T11:39:51.000","2015-07-07T17:37:00.000","21202",5,-76.6081374,39.2940575
"Dispatch Work Crew","533 E 25TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-21T21:13:11.000","2015-05-23T21:13:11.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00400088","MD","CLOSED","2015-05-22T14:07:35.000","2015-05-22T14:06:00.000","21218",5,-76.6068805,39.3179523
"Dispatch Work Crew","325 S SMALLWOOD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-23T21:09:42.000","2015-06-25T21:09:42.000","CARROLLTON RIDGE","Abated - Close SR","15-00490795","MD","CLOSED","2015-06-24T17:09:14.000","2015-06-24T17:08:00.000","21223",5,-76.650944,39.283451
"Dispatch Work Crew","2800 E MADISON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-22T19:18:00.000","2015-07-24T19:18:00.000","MADISON-EASTEND","Abated - Close SR","15-00579326","MD","CLOSED","2015-07-23T19:00:19.000","2015-07-23T18:59:00.000","21205",5,-76.5781016,39.3000875
"Dispatch Work Crew","5900  NORTHWOOD DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-12T00:47:32.000","2015-05-14T00:47:32.000","CHINQUAPIN PARK-BELVEDERE","Abated - Close SR","15-00369364","MD","CLOSED","2015-05-12T15:48:49.000","2015-05-12T15:48:00.000","21212",5,-76.599241,39.364223
"Dispatch Work Crew","707 S ANN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-11T11:26:56.000","2015-07-13T11:26:56.000","FELLS POINT","Abated - Close SR","15-00545280","MD","CLOSED","2015-07-13T14:33:01.000","2015-07-13T14:32:00.000","21231",5,-76.591019,39.2833929
"Dispatch Work Crew","2800  MARYLAND AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-16T14:22:59.000","2015-06-18T14:22:59.000","CHARLES VILLAGE","Abated - Close SR","15-00467904","MD","CLOSED","2015-06-16T18:37:47.000","2015-06-16T18:37:00.000","21218",5,-76.618976,39.3219629
"Dispatch Work Crew","1101  ARGONNE DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-20T10:21:37.000","2015-07-22T10:21:37.000","ORIGINAL NORTHWOOD","Abated - Close SR","15-00568986","MD","CLOSED","2015-07-21T16:36:36.000","2015-07-21T16:36:00.000","21218",5,-76.5984836,39.3390691
"Dispatch Work Crew","700 E NORTH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-03T09:49:31.000","2015-06-05T09:49:31.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00431834","MD","CLOSED","2015-06-03T13:59:48.000","2015-06-03T13:58:00.000","21202",5,-76.608172,39.311769
"Dispatch Work Crew","300 E 33RD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-26T20:00:16.000","2015-05-28T20:00:16.000","OAKENSHAWE","Abated - Close SR","15-00409717","MD","CLOSED","2015-06-01T12:38:59.000","2015-06-01T12:38:00.000","21218",5,-76.613394,39.328553
NA,"401 E MADISON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-18T15:52:39.000","2015-06-20T15:52:39.000","PENN-FALLSWAY",NA,"15-00476113","MD","CLOSED","2015-06-18T18:02:21.000",NA,"21202",5,-76.6093735,39.2983454
"Dispatch Work Crew","4629  FOSTER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-08-03T18:35:19.000","2015-08-05T18:35:19.000","GREEKTOWN","Closed","15-00614063","MD","CLOSED","2015-08-04T00:39:13.000","2015-08-04T00:39:00.000","21224",5,-76.5570654,39.2849778
"Dispatch Work Crew","1207 S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-10T13:09:39.000","2015-07-12T13:09:39.000","FEDERAL HILL","Abated - Close SR","15-00542554","MD","CLOSED","2015-07-13T18:06:31.000","2015-07-13T18:05:00.000","21230",5,-76.6151,39.27527
"Dispatch Work Crew","4400  PALL MALL RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-25T15:26:25.000","2015-06-27T15:26:25.000","GREENSPRING","Abated - Close SR","15-00498422","MD","CLOSED","2015-06-26T17:25:52.000","2015-06-26T17:25:00.000","21215",5,-76.6624968,39.3393358
"Dispatch Work Crew","GUTMAN AVE & LOCH RAVEN RD, BALTIMORE, M",NA,"POTHOLES","TRM-Potholes","2015-06-09T15:19:07.000","2015-06-11T15:19:07.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00448486","MD","CLOSED","2015-06-10T17:56:10.000","2015-06-10T17:55:00.000",NA,5,-93.1354296,38.1720447
"Dispatch Work Crew","MARTINGALE AVE & FREDERICK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-29T15:57:59.000","2015-05-31T15:57:59.000","IRVINGTON","Abated - Close SR","15-00420669","MD","CLOSED","2015-06-01T17:21:53.000","2015-06-01T17:19:00.000","21229",5,-76.6902498,39.2815372
"Dispatch Work Crew","3200  WESTWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-21T19:24:49.000","2015-06-23T19:24:49.000","ROSEMONT","Abated - Close SR","15-00483519","MD","CLOSED","2015-06-22T18:05:45.000","2015-06-22T18:05:00.000","21216",5,-76.6715509,39.308174
"Dispatch Work Crew","1524 N ELLAMONT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-25T10:50:07.000","2015-05-27T10:50:07.000","ROSEMONT","Abated - Close SR","15-00405579","MD","CLOSED","2015-05-26T18:24:45.000","2015-05-26T18:24:00.000","21216",5,-76.670959,39.305191
"Dispatch Work Crew","301 N GRANTLEY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-02T12:38:24.000","2015-07-04T12:38:24.000","ALLENDALE","Abated - Close SR","15-00519072","MD","CLOSED","2015-07-02T18:15:17.000","2015-07-02T18:15:00.000","21229",5,-76.6765811,39.2909058
"Dispatch Work Crew","4545 N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-29T11:22:03.000","2015-05-31T11:22:03.000","LOYOLA/NOTRE DAME","Abated - Close SR","15-00419126","MD","CLOSED","2015-05-29T15:21:51.000","2015-05-29T15:21:00.000","21210",5,-76.620039,39.348188
"Dispatch Work Crew","2900  CARVER RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-27T19:57:22.000","2015-07-29T19:57:22.000","CHERRY HILL","Abated - Close SR","15-00594515","MD","CLOSED","2015-07-28T19:04:00.000","2015-07-28T19:03:00.000","21225",5,-76.6252198,39.2466653
"Dispatch Work Crew","186 W READ ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-30T13:29:27.000","2015-08-01T13:29:27.000","MID-TOWN BELVEDERE","Abated - Close SR","15-00602975","MD","CLOSED","2015-08-03T17:10:58.000","2015-08-03T17:06:00.000","21201",5,-76.618524,39.3002326
"Dispatch Work Crew","WELLESLEY ST & STAFFORD ST, BALTIMORE, M",NA,"POTHOLES","TRM-Potholes","2015-06-11T14:23:17.000","2015-06-13T14:23:17.000","GWYNNS FALLS","Abated - Close SR","15-00454874","MD","CLOSED","2015-06-12T18:40:05.000","2015-06-12T18:38:00.000",NA,5,-71.3058053,42.34205
"Dispatch Work Crew","4005  SHANNON DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-25T11:53:31.000","2015-06-27T11:53:31.000","BELAIR-EDISON","Abated - Close SR","15-00497289","MD","CLOSED","2015-06-26T18:08:18.000","2015-06-26T18:08:00.000","21213",5,-76.55739,39.318728
"Dispatch Work Crew","2500 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-12T21:22:17.000","2015-06-14T21:22:17.000","ROSEMONT HOMEOWNERS/TENANTS","Abated - Close SR","15-00459857","MD","CLOSED","2015-06-15T18:23:28.000","2015-06-15T18:23:00.000","21223",5,-76.6563966,39.2936235
"Dispatch Work Crew","700  GORSUCH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-17T12:37:15.000","2015-07-19T12:37:15.000","BETTER WAVERLY","Abated - Close SR","15-00563970","MD","CLOSED","2015-07-17T17:54:31.000","2015-07-17T17:54:00.000","21218",5,-76.6065164,39.3272291
"Dispatch Work Crew","3505  FOSTER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-20T22:17:53.000","2015-05-22T22:17:53.000","CANTON","Abated - Close SR","15-00397184","MD","CLOSED","2015-05-22T15:46:28.000","2015-05-22T15:45:00.000","21224",5,-76.567704,39.284357
"Dispatch Work Crew","2700  FREDERICK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-19T15:18:25.000","2015-05-21T15:18:25.000","CARROLL-SOUTH HILTON","Abated - Close SR","15-00392598","MD","CLOSED","2015-05-20T16:49:41.000","2015-05-20T16:49:00.000","21223",5,-76.6593542,39.2811618
