"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Dispatch Work Crew","HILLSIDE RD & FALLS RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T18:48:01.000","2015-03-08T18:48:01.000","CROSS KEYS","Abated - Close SR","15-00175177","MD","NEW","2015-03-06T18:48:01.000","2015-03-07T12:46:00.000","21210",2,-88.2416984,43.263643
"Dispatch Work Crew","HILL ST & ROSE LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T18:43:53.000","2015-03-08T18:43:53.000","FRANKLINTOWN","Abated - Close SR","15-00175159","MD","CLOSED","2015-03-17T16:12:30.000","2015-03-17T16:12:00.000","21207",2,-82.5060147,33.461145
"Dispatch Work Crew","1203  EUTAW PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T18:33:21.000","2015-03-08T18:33:21.000","BOLTON HILL","Abated - Close SR","15-00175112","MD","OPEN","2015-03-06T18:33:21.000","2015-03-07T16:40:00.000","21217",2,-76.62497,39.303579
"Dispatch Work Crew","6300  GREEN MEADOW PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T18:31:16.000","2015-03-08T18:31:16.000","CHESWOLDE","Abated - Close SR","15-00175104","MD","NEW","2015-03-06T18:31:16.000","2015-03-07T12:48:00.000","21209",2,-76.676513,39.37003
"Dispatch Work Crew","222 N MADEIRA ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T18:21:46.000","2015-03-08T18:21:46.000","MIDDLE EAST","Abated - Close SR","15-00175058","MD","CLOSED","2015-03-10T16:56:45.000","2015-03-10T16:56:00.000","21231",2,-76.5858312,39.2949767
"Dispatch Work Crew","4508  EDMONDSON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T18:09:55.000","2015-03-08T18:09:55.000","ROGNEL HEIGHTS","Abated - Close SR","15-00175001","MD","NEW","2015-03-06T18:09:55.000","2015-03-07T13:01:00.000","21229",2,-76.6919006,39.2935243
"Dispatch Work Crew","MORAVIA RD & I 95","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T18:04:10.000","2015-03-08T18:04:10.000","PULASKI INDUSTRIAL AREA","Abated - Close SR","15-00174979","MD","NEW","2015-03-06T18:04:10.000","2015-03-07T12:23:00.000","21237",2,-76.5477562,39.3201996
"Dispatch Work Crew","2218  KENTUCKY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T17:28:01.000","2015-03-08T17:28:01.000","MAYFIELD","Abated - Close SR","15-00174846","MD","CLOSED","2015-03-09T21:32:51.000","2015-03-09T21:32:00.000","21213",2,-76.579074,39.329322
"Dispatch Work Crew","2919  NORFOLK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T17:26:36.000","2015-03-08T17:26:36.000","PARK CIRCLE","Abated - Close SR","15-00174839","MD","NEW","2015-03-06T17:26:36.000","2015-03-07T13:59:00.000","21215",2,-76.6614,39.327304
NA,"BELAIR RD & MORAVIA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T16:59:26.000","2015-03-08T16:59:26.000","FRANKFORD",NA,"15-00174729","MD","DUPCLOSD","2015-03-09T21:29:49.000",NA,"21206",2,-76.4688967,39.4084423
NA,"1600 W LAFAYETTE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T16:55:42.000","2015-03-08T16:55:42.000","SANDTOWN-WINCHESTER",NA,"15-00174708","MD","NEW","2015-03-06T16:55:42.000",NA,"21217",2,-76.643455,39.299065
"Dispatch Work Crew","WINDSOR MILL RD & GWYNNS FALLS PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T16:45:08.000","2015-03-08T16:45:08.000","WINDSOR HILLS","Abated - Close SR","15-00174661","MD","CLOSED","2015-03-10T16:37:31.000","2015-03-10T16:37:00.000","21216",2,-72.3750834,43.5193237
"Dispatch Work Crew","2800  ROSALIND AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T16:40:16.000","2015-03-08T16:40:16.000","CYLBURN","Abated - Close SR","15-00174638","MD","CLOSED","2015-03-10T22:02:55.000","2015-03-10T22:02:00.000","21215",2,-76.662096,39.346109
"Dispatch Work Crew","1300 W LAFAYETTE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T16:33:11.000","2015-03-08T16:33:11.000","SANDTOWN-WINCHESTER","Abated - Close SR","15-00174602","MD","NEW","2015-03-06T16:33:11.000","2015-03-07T16:19:00.000","21217",2,-76.6388586,39.2991902
"Dispatch Work Crew","7000  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T16:18:33.000","2015-03-08T16:18:33.000","NORTH HARFORD ROAD","Abated - Close SR","15-00174534","MD","CLOSED","2015-03-09T16:14:33.000","2015-03-09T16:14:00.000","21234",2,-76.549215,39.366942
"Dispatch Work Crew","7300  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T16:08:32.000","2015-03-08T16:08:32.000","NORTH HARFORD ROAD","Abated - Close SR","15-00174489","MD","CLOSED","2015-03-09T16:13:19.000","2015-03-09T16:13:00.000","21234",2,-76.5473554,39.3691949
"Dispatch Work Crew","7527  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T16:03:07.000","2015-03-08T16:03:07.000","NORTH HARFORD ROAD","Abated - Close SR","15-00174463","MD","CLOSED","2015-03-09T16:06:05.000","2015-03-09T16:06:00.000","21234",2,-76.544367,39.371306
"Dispatch Work Crew","6019  OLD HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T15:52:49.000","2015-03-08T15:52:49.000","WESTFIELD","Abated - Close SR","15-00174414","MD","CLOSED","2015-03-09T17:05:39.000","2015-03-09T17:05:00.000","21214",2,-76.55782,39.357942
"Dispatch Work Crew","728  LYNDHURST ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T15:26:26.000","2015-03-08T15:26:26.000","EDMONDSON VILLAGE","Abated - Close SR","15-00174294","MD","NEW","2015-03-06T15:26:26.000","2015-03-07T13:03:00.000","21229",2,-76.6815991,39.2961757
"Dispatch Work Crew","DRUID PARK LAKE DR & RAMP","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T15:17:14.000","2015-03-08T15:17:14.000","DRUID HILL PARK","Abated - Close SR","15-00174254","MD","CLOSED","2015-03-10T18:51:06.000","2015-03-10T18:50:00.000","21217",2,-76.6354399,39.316934
NA,"1216  GLENHAVEN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T15:12:46.000","2015-03-08T15:12:46.000","RAMBLEWOOD",NA,"15-00174232","MD","CLOSED","2015-03-06T15:13:12.000",NA,"21239",2,-76.5926635,39.3633853
"Dispatch Work Crew","6500  REISTERSTOWN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T15:07:15.000","2015-03-08T15:07:15.000","REISTERSTOWN STATION","Abated - Close SR","15-00174205","MD","CLOSED","2015-03-09T16:23:12.000","2015-03-09T16:22:00.000","21215",2,-76.7045805,39.3554922
"Dispatch Work Crew","500  ALLENDALE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T14:54:12.000","2015-03-08T14:54:12.000","ALLENDALE","Abated - Close SR","15-00174128","MD","NEW","2015-03-06T14:54:12.000","2015-03-07T14:18:00.000","21229",2,-76.67856,39.292719
"Dispatch Work Crew","3114  O'DONNELL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T14:42:19.000","2015-03-08T14:42:19.000","CANTON","Abated - Close SR","15-00174075","MD","NEW","2015-03-06T14:42:19.000","2015-03-07T13:49:00.000","21224",2,-76.5720504,39.2805356
"Dispatch Work Crew","1501 W PATAPSCO AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T14:31:40.000","2015-03-08T14:31:40.000","CHERRY HILL","Abated - Close SR","15-00174013","MD","CLOSED","2015-03-11T13:49:09.000","2015-03-11T13:48:00.000","21230",2,-76.6420997,39.2490565
"Dispatch Work Crew","1702  SHERWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T14:26:28.000","2015-03-08T14:26:28.000","LOCH RAVEN","Abated - Close SR","15-00173981","MD","CLOSED","2015-03-10T15:06:37.000","2015-03-10T15:04:00.000","21239",2,-76.580907,39.360363
"Dispatch Work Crew","2954  MALLVIEW RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T14:25:48.000","2015-03-08T14:25:48.000","LAKELAND","Abated - Close SR","15-00173977","MD","NEW","2015-03-06T14:25:48.000","2015-03-07T12:54:00.000","21230",2,-76.6420001,39.2521177
NA,"700  CHESAPEAKE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T14:25:27.000","2015-03-08T14:25:27.000","FAIRFIELD AREA",NA,"15-00173976","MD","CLOSED","2015-03-11T20:53:31.000",NA,"21225",2,-76.5986806,39.2400556
"Dispatch Work Crew","5700  BELLE VISTA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T14:22:50.000","2015-03-08T14:22:50.000","GLENHAM-BELFORD","Abated - Close SR","15-00173966","MD","CLOSED","2015-03-09T14:54:30.000","2015-03-09T14:54:00.000","21206",2,-76.5477264,39.3457569
"Dispatch Work Crew","E NORTHERN PKWY & MOYER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T14:15:42.000","2015-03-08T14:15:42.000","WESTFIELD","Abated - Close SR","15-00173921","MD","CLOSED","2015-03-09T17:07:31.000","2015-03-09T17:07:00.000","21206",2,-76.5791369,39.3675727
"Dispatch Work Crew","E FAYETTE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T13:00:09.000","2015-03-08T13:00:09.000","DUNBAR-BROADWAY","Abated - Close SR","15-00173430","MD","NEW","2015-03-06T13:00:09.000","2015-03-07T17:17:00.000","21231",2,-76.5910156,39.2940609
"Dispatch Work Crew","E FAYETTE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T12:56:56.000","2015-03-08T12:56:56.000","DUNBAR-BROADWAY","Abated - Close SR","15-00173413","MD","NEW","2015-03-06T12:56:56.000","2015-03-07T17:14:00.000","21231",2,-76.5910156,39.2940609
"Dispatch Work Crew","300 E COLD SPRING LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T12:14:18.000","2015-03-08T12:14:18.000","KERNEWOOD","Abated - Close SR","15-00173031","MD","CLOSED","2015-03-09T23:20:00.000","2015-03-09T23:19:00.000","21212",2,-76.613608,39.346425
"Dispatch Work Crew","S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T12:09:50.000","2015-03-08T12:09:50.000","PORT COVINGTON","Abated - Close SR","15-00172983","MD","CLOSED","2015-03-06T20:56:41.000","2015-03-06T20:54:00.000","21230",2,-76.6147011,39.2616375
"Dispatch Work Crew","3901  LOCH RAVEN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T11:35:05.000","2015-03-08T11:35:05.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00172717","MD","CLOSED","2015-03-09T16:46:56.000","2015-03-09T16:45:00.000","21218",2,-76.593804,39.3369565
"Dispatch Work Crew","4414  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T11:31:01.000","2015-03-08T11:31:01.000","WILSON PARK","Abated - Close SR","15-00172690","MD","CLOSED","2015-03-09T15:45:36.000","2015-03-09T15:45:00.000","21239",2,-76.600061,39.344914
"Dispatch Work Crew","4900  BOSTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T10:54:16.000","2015-03-08T10:54:16.000","CANTON INDUSTRIAL AREA","Abated - Close SR","15-00172426","MD","OPEN","2015-03-06T10:54:16.000","2015-03-07T13:00:00.000","21224",2,-76.5541091,39.2779879
NA,"400 E 39TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T00:07:51.000","2015-03-08T00:07:51.000","GUILFORD",NA,"15-00171526","MD","DUPCLOSD","2015-03-09T14:48:06.000",NA,"21218",2,-76.6099446,39.3365415
"Dispatch Work Crew","500 E 39TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-06T00:06:57.000","2015-03-08T00:06:57.000","PEN LUCY","Abated - Close SR","15-00171523","MD","CLOSED","2015-03-09T14:48:06.000","2015-03-09T14:48:00.000","21218",2,-76.6092444,39.3366363
"Dispatch Work Crew","1416  WOODALL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T21:26:53.000","2015-03-07T21:26:53.000","RIVERSIDE","Abated - Close SR","15-00171158","MD","CLOSED","2015-03-10T16:35:08.000","2015-03-10T16:34:00.000","21230",2,-76.598544,39.271901
"Dispatch Work Crew","2815  ECHODALE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T21:14:35.000","2015-03-07T21:14:35.000","LAURAVILLE","Abated - Close SR","15-00171126","MD","CLOSED","2015-03-08T08:38:45.000","2015-03-08T08:38:00.000","21214",2,-76.564857,39.351129
NA,"HARFORD RD & WALTHER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T19:29:36.000","2015-03-07T19:29:36.000","HERRING RUN PARK",NA,"15-00170853","MD","DUPCLOSD","2015-03-08T08:36:14.000",NA,"21214",2,-76.4972104,39.4215075
"Dispatch Work Crew","3404  KEENE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T18:21:43.000","2015-03-07T18:21:43.000","GLENHAM-BELFORD","Abated - Close SR","15-00170650","MD","CLOSED","2015-03-10T15:59:55.000","2015-03-10T15:59:00.000","21214",2,-76.5554159,39.348645
"Dispatch Work Crew","3212  HAMILTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T17:37:41.000","2015-03-07T17:37:41.000","GLENHAM-BELFORD","Abated - Close SR","15-00170521","MD","CLOSED","2015-03-09T14:32:20.000","2015-03-09T14:31:00.000","21214",2,-76.558455,39.3493799
"Dispatch Work Crew","E FORT AVE & BATTERY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T17:21:46.000","2015-03-07T17:21:46.000","RIVERSIDE","Abated - Close SR","15-00170472","MD","NEW","2015-03-05T17:21:46.000","2015-03-07T16:04:00.000","21230",2,-76.5964765,39.2699507
NA,"762  WASHINGTON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T16:46:25.000","2015-03-07T16:46:25.000","WASHINGTON VILLAGE",NA,"15-00170351","MD","DUPOPEN","2015-03-05T16:46:25.000",NA,"21230",2,-76.627937,39.2832751
"Dispatch Work Crew","762  WASHINGTON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T16:12:54.000","2015-03-07T16:12:54.000","WASHINGTON VILLAGE","Closed","15-00170264","MD","OPEN","2015-03-05T16:12:54.000","2015-03-07T17:11:00.000","21230",2,-76.627937,39.2832751
"Dispatch Work Crew","E FORT AVE & RIVERSIDE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T15:34:18.000","2015-03-07T15:34:18.000","RIVERSIDE","Abated - Close SR","15-00170164","MD","NEW","2015-03-05T15:34:18.000","2015-03-07T16:06:00.000","21230",2,-76.5964765,39.2699507
"Dispatch Work Crew","WICKLOW EDMONDSON & GELSTON EDMONDSON","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T13:09:36.000","2015-03-07T13:09:36.000","EDMONDSON VILLAGE","Abated - Close SR","15-00169703","MD","NEW","2015-03-05T13:09:36.000","2015-03-07T13:04:00.000","21229",2,-76.6895461,39.2970602
"Dispatch Work Crew","4423  BELAIR RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T12:58:01.000","2015-03-07T12:58:01.000","BELAIR-EDISON","Abated - Close SR","15-00169651","MD","CLOSED","2015-03-09T17:16:28.000","2015-03-09T17:16:00.000","21206",2,-76.5630657,39.3295316
"Dispatch Work Crew","REISTERSTOWN RD & PATTERSON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T12:57:00.000","2015-03-07T12:57:00.000","REISTERSTOWN STATION","Abated - Close SR","15-00169645","MD","CLOSED","2015-03-09T16:20:53.000","2015-03-09T16:20:00.000","21215",2,-76.7338154,39.3843237
"Dispatch Work Crew","3300  SPAULDING AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T12:46:06.000","2015-03-07T12:46:06.000","CENTRAL PARK HEIGHTS","Abated - Close SR","15-00169599","MD","CLOSED","2015-03-09T14:45:14.000","2015-03-09T14:44:00.000","21215",2,-76.6759414,39.3476065
"Dispatch Work Crew","FLEET ST & PRESIDENT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T12:41:21.000","2015-03-07T12:41:21.000","INNER HARBOR","Abated - Close SR","15-00169571","MD","NEW","2015-03-05T12:41:21.000","2015-03-07T15:55:00.000","21202",2,-76.5746802,39.2853191
"Dispatch Work Crew","6406  OLD HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T11:35:41.000","2015-03-07T11:35:41.000","CHRISTOPHER","Abated - Close SR","15-00169276","MD","CLOSED","2015-03-09T17:01:55.000","2015-03-09T17:01:00.000","21214",2,-76.559583,39.363525
"Dispatch Work Crew","6700  REISTERSTOWN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T10:08:38.000","2015-03-07T10:08:38.000","REISTERSTOWN STATION","Abated - Close SR","15-00168952","MD","CLOSED","2015-03-09T16:19:09.000","2015-03-09T16:18:00.000","21215",2,-76.7051738,39.3581954
"Dispatch Work Crew","FREDERICK AVE &N BEND RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T10:07:20.000","2015-03-07T10:07:20.000","WESTGATE","Abated - Close SR","15-00168949","MD","NEW","2015-03-05T10:07:20.000","2015-03-07T12:51:00.000","21228",2,-94.8048155,39.7769802
NA,"800 W SARATOGA ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T05:55:37.000","2015-03-07T05:55:37.000","POPPLETON",NA,"15-00168782","MD","NEW","2015-03-05T05:55:37.000",NA,"21201",2,-76.6311382,39.2927087
"Dispatch Work Crew","311 E UNIVERSITY PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T05:38:06.000","2015-03-07T05:38:06.000","OAKENSHAWE","Abated - Close SR","15-00168777","MD","CLOSED","2015-03-09T14:39:18.000","2015-03-09T14:38:00.000","21218",2,-76.6130529,39.329225
"Dispatch Work Crew","MORAVIA RD & BELAIR RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T03:25:13.000","2015-03-07T03:25:13.000","FRANKFORD","Abated - Close SR","15-00168751","MD","CLOSED","2015-03-09T21:29:49.000","2015-03-09T21:29:00.000","21206",2,-76.5477562,39.3201996
"Dispatch Work Crew","4000  HUDSON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T01:44:22.000","2015-03-07T01:44:22.000","BREWERS HILL","Abated - Close SR","15-00168737","MD","OPEN","2015-03-05T01:44:22.000","2015-03-07T13:02:00.000","21224",2,-76.562468,39.283234
"Dispatch Work Crew","4000  EDGEWOOD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T00:45:10.000","2015-03-07T00:45:10.000","EAST ARLINGTON","Abated - Close SR","15-00168706","MD","CLOSED","2015-03-09T21:23:52.000","2015-03-09T21:23:00.000","21215",2,-76.669213,39.331984
NA,"HARFORD RD & WALTHER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T00:20:32.000","2015-03-07T00:20:32.000","HERRING RUN PARK",NA,"15-00168656","MD","DUPCLOSD","2015-03-08T08:36:14.000",NA,"21214",2,-76.4972104,39.4215075
"Dispatch Work Crew","5247  DOWNING RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-05T00:15:04.000","2015-03-07T00:15:04.000","LOYOLA/NOTRE DAME","Abated - Close SR","15-00168651","MD","CLOSED","2015-03-10T14:32:20.000","2015-03-10T14:32:00.000","21212",2,-76.612197,39.353991
"Dispatch Work Crew","3425  FALLS RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T23:53:03.000","2015-03-06T23:53:03.000","HAMPDEN","Abated - Close SR","15-00168613","MD","CLOSED","2015-03-09T15:10:36.000","2015-03-09T15:10:00.000","21211",2,-76.633973,39.328982
NA,"4001  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T23:49:04.000","2015-03-06T23:49:04.000","HERRING RUN PARK",NA,"15-00168604","MD","DUPCLOSD","2015-03-08T08:37:53.000",NA,"21214",2,-76.5767054,39.333715
"Dispatch Work Crew","ERDMAN AVE & HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T23:37:01.000","2015-03-06T23:37:01.000","MONTEBELLO","Abated - Close SR","15-00168593","MD","CLOSED","2015-03-09T13:25:10.000","2015-03-09T13:24:00.000","21218",2,-76.5621044,39.308984
"Dispatch Work Crew","2227 E PRATT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T23:25:13.000","2015-03-06T23:25:13.000","UPPER FELLS POINT","Abated - Close SR","15-00168570","MD","OPEN","2015-03-04T23:25:13.000","2015-03-07T13:50:00.000","21231",2,-76.584965,39.289323
"Dispatch Work Crew","WALTHER AVE & HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T22:19:02.000","2015-03-06T22:19:02.000","HERRING RUN PARK","Abated - Close SR","15-00168462","MD","CLOSED","2015-03-10T14:33:09.000","2015-03-10T14:33:00.000","21214",2,-76.5555633,39.3464895
"Dispatch Work Crew","MIDWOOD AVE &E COLD SPRING LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T21:38:31.000","2015-03-06T21:38:31.000","RICHNOR SPRINGS","Abated - Close SR","15-00168392","MD","CLOSED","2015-03-10T14:28:56.000","2015-03-10T14:27:00.000","21212",2,-73.145962,40.843654
"Dispatch Work Crew","5900  FENWICK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T21:33:48.000","2015-03-06T21:33:48.000","LOCH RAVEN","Abated - Close SR","15-00168376","MD","CLOSED","2015-03-09T16:43:03.000","2015-03-09T16:43:00.000","21239",2,-76.583747,39.362164
"Dispatch Work Crew","I 83 N & FALLS RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T21:23:55.000","2015-03-06T21:23:55.000","JONES FALLS AREA","Closed","15-00168341","MD","CLOSED","2015-03-12T15:31:50.000","2015-03-12T15:31:00.000","21211",2,-100.7876126,50.2258272
NA,"3900  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T21:11:39.000","2015-03-06T21:11:39.000","MONTEBELLO",NA,"15-00168311","MD","DUPCLOSD","2015-03-08T08:36:14.000",NA,"21218",2,-76.576834,39.3336363
"Dispatch Work Crew","HARVIEW AVE & OLD HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T21:08:47.000","2015-03-06T21:08:47.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00168303","MD","CLOSED","2015-03-09T16:50:57.000","2015-03-09T16:50:00.000","21234",2,-76.546595,39.369484
"Dispatch Work Crew","EDMONDSON AVE & HILTON PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:59:44.000","2015-03-06T20:59:44.000","CARROLL-SOUTH HILTON","Abated - Close SR","15-00168279","MD","NEW","2015-03-04T20:59:44.000","2015-03-07T14:22:00.000","21229",2,-76.7051535,39.2908485
"Dispatch Work Crew","3530  CHESTNUT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:53:37.000","2015-03-06T20:53:37.000","HAMPDEN","Abated - Close SR","15-00168258","MD","CLOSED","2015-03-09T15:11:42.000","2015-03-09T15:11:00.000","21211",2,-76.629648,39.330773
"Dispatch Work Crew","PIMLICO RD & GREENSPRING AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:53:36.000","2015-03-06T20:53:36.000","CHESWOLDE","Abated - Close SR","15-00168257","MD","CLOSED","2015-03-10T21:20:01.000","2015-03-10T21:19:00.000","21209",2,-76.6708003,39.3567506
"Dispatch Work Crew","4405 N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:51:49.000","2015-03-06T20:51:49.000","GUILFORD","Abated - Close SR","15-00168247","MD","NEW","2015-03-04T20:51:49.000","2015-03-07T13:41:00.000","21218",2,-76.621551,39.344187
"Dispatch Work Crew","907  WICKLOW RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:37:48.000","2015-03-06T20:37:48.000","ROGNEL HEIGHTS","Abated - Close SR","15-00168201","MD","NEW","2015-03-04T20:37:48.000","2015-03-07T13:06:00.000","21229",2,-76.688711,39.296783
"Dispatch Work Crew","MARLUTH AVE & SPRINGWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:34:22.000","2015-03-06T20:34:22.000","CEDMONT","Abated - Close SR","15-00168183","MD","CLOSED","2015-03-10T15:10:08.000","2015-03-10T15:07:00.000","21206",2,-76.535163,39.3472
"Dispatch Work Crew","1500 N ROSEDALE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:22:41.000","2015-03-06T20:22:41.000","ROSEMONT","Abated - Close SR","15-00168134","MD","NEW","2015-03-04T20:22:41.000","2015-03-07T14:23:00.000","21216",2,-76.669333,39.304846
"Dispatch Work Crew","201 E UNIVERSITY PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:20:48.000","2015-03-06T20:20:48.000","CHARLES VILLAGE","Abated - Close SR","15-00168131","MD","NEW","2015-03-04T20:20:48.000","2015-03-07T13:39:00.000","21218",2,-76.614321,39.3292929
"Dispatch Work Crew","3900  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:08:42.000","2015-03-06T20:08:42.000","MONTEBELLO","Abated - Close SR","15-00168074","MD","CLOSED","2015-03-08T08:38:20.000","2015-03-08T08:38:00.000","21218",2,-76.576834,39.3336363
"Dispatch Work Crew","2704  CHESLEY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T20:05:35.000","2015-03-06T20:05:35.000","NORTH HARFORD ROAD","Abated - Close SR","15-00168060","MD","NEW","2015-03-04T20:05:35.000","2015-03-07T15:59:00.000","21234",2,-76.555873,39.368224
NA,"S HANOVER ST &W CROMWELL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T19:58:59.000","2015-03-06T19:58:59.000","PORT COVINGTON",NA,"15-00168031","MD","NEW","2015-03-04T19:58:59.000",NA,"21230",2,-73.1663411,44.4727628
"Dispatch Work Crew","1037  WOOD HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T19:58:41.000","2015-03-06T19:58:41.000","HOES HEIGHTS","Abated - Close SR","15-00168028","MD","CLOSED","2015-03-09T15:13:59.000","2015-03-09T15:13:00.000","21211",2,-76.63823,39.3421183
"Dispatch Work Crew","4001  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T19:41:41.000","2015-03-06T19:41:41.000","HERRING RUN PARK","Abated - Close SR","15-00167964","MD","CLOSED","2015-03-08T08:37:53.000","2015-03-08T08:37:00.000","21214",2,-76.5767054,39.333715
"Dispatch Work Crew","300 E 20TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-04T19:22:23.000","2015-03-06T19:22:23.000","BARCLAY","Abated - Close SR","15-00167889","MD","NEW","2015-03-04T19:22:23.000","2015-03-07T14:14:00.000","21218",2,-76.6124998,39.3123979
