"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Dispatch Work Crew","3000  O'DONNELL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T16:09:46.000","2015-03-28T16:09:46.000","CANTON","Abated - Close SR","15-00240087","MD","CLOSED","2015-03-27T13:46:19.000","2015-03-27T13:45:00.000","21224",1,-76.5738723,39.280547
"Dispatch Work Crew","1000 S LAKEWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T16:07:26.000","2015-03-28T16:07:26.000","CANTON","Abated - Close SR","15-00240076","MD","CLOSED","2015-03-27T16:34:59.000","2015-03-27T16:34:00.000","21224",1,-76.5783196,39.2810516
"Dispatch Work Crew","BELLE VISTA AVE & HAMILTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T16:05:29.000","2015-03-28T16:05:29.000","GLENHAM-BELFORD","Abated - Close SR","15-00240065","MD","CLOSED","2015-03-27T14:19:26.000","2015-03-27T14:19:00.000","21206",1,-76.5457961,39.3492317
"Dispatch Work Crew","E CHASE ST &E BIDDLE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T16:00:55.000","2015-03-28T16:00:55.000","ORANGEVILLE","Abated - Close SR","15-00240046","MD","CLOSED","2015-03-27T18:22:34.000","2015-03-27T18:22:00.000","21205",1,-87.2072656,30.4158068
"Dispatch Work Crew","3600  HINELINE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:56:30.000","2015-03-28T15:56:30.000","VIOLETVILLE","Abated - Close SR","15-00240032","MD","CLOSED","2015-03-27T16:48:55.000","2015-03-27T16:48:00.000","21229",1,-76.6776469,39.267837
"Dispatch Work Crew","5904  GLENKIRK RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:54:34.000","2015-03-28T15:54:34.000","RAMBLEWOOD","Closed","15-00240024","MD","CLOSED","2015-03-27T00:54:41.000","2015-03-27T00:54:00.000","21239",1,-76.589763,39.363527
"Dispatch Work Crew","1200  GLENEAGLE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:50:10.000","2015-03-28T15:50:10.000","RAMBLEWOOD","Closed","15-00240009","MD","CLOSED","2015-03-27T00:53:51.000","2015-03-27T00:53:00.000","21239",1,-76.593148,39.364322
"Dispatch Work Crew","5800  YORK RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:41:08.000","2015-03-28T15:41:08.000","ROSEBANK","Abated - Close SR","15-00239992","MD","CLOSED","2015-03-27T18:02:45.000","2015-03-27T17:56:00.000","21212",1,-76.6101914,39.3606485
"Dispatch Work Crew","100 W MONUMENT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:34:01.000","2015-03-28T15:34:01.000","MOUNT VERNON","Abated - Close SR","15-00239956","MD","CLOSED","2015-03-27T18:22:21.000","2015-03-27T18:21:00.000","21201",1,-76.617605,39.2975854
"Dispatch Work Crew","BEAVERBROOK RD & SAINT DUNSTANS RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:32:28.000","2015-03-28T15:32:28.000","CAMERON VILLAGE","Abated - Close SR","15-00239947","MD","CLOSED","2015-03-27T17:04:35.000","2015-03-27T17:02:00.000","21212",1,-74.313853,40.938903
"Dispatch Work Crew","3809  OVERLEA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:26:40.000","2015-03-28T15:26:40.000","OVERLEA","Abated - Close SR","15-00239927","MD","CLOSED","2015-03-26T17:58:30.000","2015-03-26T17:57:00.000","21206",1,-76.534167,39.358431
"Dispatch Work Crew","3800  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:23:43.000","2015-03-28T15:23:43.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00239915","MD","CLOSED","2015-03-27T15:44:05.000","2015-03-27T15:28:00.000","21218",1,-76.59607,39.334193
"Dispatch Work Crew","WASHINGTON BLVD & LETITIA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:11:42.000","2015-03-28T15:11:42.000","MORRELL PARK","Abated - Close SR","15-00239865","MD","CLOSED","2015-03-27T15:20:50.000","2015-03-27T15:20:00.000","21230",1,-76.7243256,39.2093698
"Dispatch Work Crew","301 W LOMBARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T15:09:26.000","2015-03-28T15:09:26.000","INNER HARBOR","Abated - Close SR","15-00239857","MD","CLOSED","2015-03-30T11:23:06.000","2015-03-30T11:23:00.000","21201",1,-76.6198494,39.2872081
"Dispatch Work Crew","7300  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T14:57:54.000","2015-03-28T14:57:54.000","NORTH HARFORD ROAD","Abated - Close SR","15-00239827","MD","CLOSED","2015-03-26T18:01:39.000","2015-03-26T18:00:00.000","21234",1,-76.5473554,39.3691949
"Dispatch Work Crew","100 W LOMBARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T14:55:09.000","2015-03-28T14:55:09.000","DOWNTOWN","Abated - Close SR","15-00239822","MD","CLOSED","2015-03-30T11:20:33.000","2015-03-30T11:20:00.000","21201",1,-76.6163024,39.2877209
"Dispatch Work Crew","4708  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T14:43:29.000","2015-03-28T14:43:29.000","LAURAVILLE","Abated - Close SR","15-00239781","MD","CLOSED","2015-03-26T18:04:28.000","2015-03-26T18:03:00.000","21214",1,-76.568547,39.3438779
"Dispatch Work Crew","2435  FLEET ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T14:27:33.000","2015-03-28T14:27:33.000","CANTON","Abated - Close SR","15-00239702","MD","CLOSED","2015-03-26T16:32:33.000","2015-03-26T16:32:00.000","21224",1,-76.5816914,39.284848
"Dispatch Work Crew","721 S LAKEWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T14:27:21.000","2015-03-28T14:27:21.000","CANTON","Abated - Close SR","15-00239700","MD","CLOSED","2015-03-26T16:29:27.000","2015-03-26T16:29:00.000","21224",1,-76.578226,39.283675
"Dispatch Work Crew","1100  HARFORD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T14:18:51.000","2015-03-28T14:18:51.000","JOHNSTON SQUARE","Abated - Close SR","15-00239649","MD","CLOSED","2015-03-27T16:55:22.000","2015-03-27T16:55:00.000","21202",1,-76.602714,39.3031986
"Dispatch Work Crew","3600  LEVERTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T14:17:53.000","2015-03-28T14:17:53.000","BALTIMORE HIGHLANDS","Abated - Close SR","15-00239644","MD","CLOSED","2015-03-26T17:18:36.000","2015-03-26T17:18:00.000","21224",1,-76.5674881,39.2918818
"Dispatch Work Crew","1000  HARFORD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T14:00:45.000","2015-03-28T14:00:45.000","JOHNSTON SQUARE","Abated - Close SR","15-00239560","MD","CLOSED","2015-03-27T16:57:11.000","2015-03-27T16:56:00.000","21202",1,-76.6034332,39.3020961
"Dispatch Work Crew","3001  DRUID PARK DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:58:39.000","2015-03-28T13:58:39.000","LIBERTY SQUARE","Abated - Close SR","15-00239546","MD","CLOSED","2015-03-26T18:21:56.000","2015-03-26T18:21:00.000","21215",1,-76.6610525,39.3226271
"Dispatch Work Crew","4512  YORK RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:55:34.000","2015-03-28T13:55:34.000","GUILFORD","Abated - Close SR","15-00239528","MD","CLOSED","2015-03-26T16:29:19.000","2015-03-26T16:28:00.000","21212",1,-76.6098024,39.3440554
"Dispatch Work Crew","YORK RD & ALLENWOOD LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:51:37.000","2015-03-28T13:51:37.000","CEDARCROFT","Abated - Close SR","15-00239504","MD","CLOSED","2015-03-26T16:31:46.000","2015-03-26T16:30:00.000","21212",1,-77.109057,39.862392
"Dispatch Work Crew","3816  HUDSON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:44:49.000","2015-03-28T13:44:49.000","BREWERS HILL","Abated - Close SR","15-00239453","MD","CLOSED","2015-03-26T18:32:08.000","2015-03-26T18:31:00.000","21224",1,-76.564468,39.282843
"Dispatch Work Crew","5300  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:37:32.000","2015-03-28T13:37:32.000","KENILWORTH PARK","Abated - Close SR","15-00239401","MD","CLOSED","2015-03-26T18:07:37.000","2015-03-26T18:05:00.000","21239",1,-76.598922,39.3525149
"Dispatch Work Crew","2200 N FOREST PARK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:20:06.000","2015-03-28T13:20:06.000","DICKEYVILLE","Abated - Close SR","15-00239261","MD","CLOSED","2015-04-03T13:51:59.000","2015-04-03T13:51:00.000","21207",1,-76.7065635,39.3123984
"Dispatch Work Crew","3400  MOUNT PLEASANT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:10:11.000","2015-03-28T13:10:11.000","BALTIMORE HIGHLANDS","Abated - Close SR","15-00239151","MD","CLOSED","2015-03-26T18:37:11.000","2015-03-26T18:36:00.000","21224",1,-76.5691312,39.2909444
"Dispatch Work Crew","1800  DUNDALK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:07:22.000","2015-03-28T13:07:22.000","HOLABIRD INDUSTRIAL PARK","Abated - Close SR","15-00239126","MD","CLOSED","2015-03-26T18:34:45.000","2015-03-26T18:34:00.000","21224",1,-76.5312138,39.2725769
"Dispatch Work Crew","213  TUSCANY RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T13:04:02.000","2015-03-28T13:04:02.000","TUSCANY-CANTERBURY","Abated - Close SR","15-00239101","MD","CLOSED","2015-03-26T17:46:03.000","2015-03-26T17:45:00.000","21210",1,-76.623739,39.339089
"Dispatch Work Crew","WOODLAND AVE & PARK HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T12:57:33.000","2015-03-28T12:57:33.000","CENTRAL PARK HEIGHTS","Abated - Close SR","15-00239040","MD","CLOSED","2015-03-26T18:18:53.000","2015-03-26T18:18:00.000","21215",1,-81.6393274,41.4881185
"Dispatch Work Crew","3317 W BELVEDERE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T12:45:00.000","2015-03-28T12:45:00.000","CENTRAL PARK HEIGHTS","Abated - Close SR","15-00238969","MD","CLOSED","2015-03-26T17:13:46.000","2015-03-26T17:13:00.000","21215",1,-76.6769545,39.348082
"Dispatch Work Crew","2944  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T12:16:08.000","2015-03-28T12:16:08.000","ABELL","Abated - Close SR","15-00238752","MD","CLOSED","2015-03-26T16:27:13.000","2015-03-26T16:26:00.000","21218",1,-76.6096929,39.3243859
"Dispatch Work Crew","1408  MADISON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T12:03:54.000","2015-03-28T12:03:54.000","MADISON PARK","Abated - Close SR","15-00238669","MD","CLOSED","2015-03-27T17:09:15.000","2015-03-27T17:00:00.000","21217",1,-76.6285259,39.304061
"Dispatch Work Crew","WAHOTAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T11:50:05.000","2015-03-28T11:50:05.000","LIBERTY SQUARE","Abated - Close SR","15-00238589","MD","CLOSED","2015-03-26T18:04:20.000","2015-03-26T18:04:00.000","21215",1,-76.65696,39.3243912
"Dispatch Work Crew","MANHATTAN AVE & CLOVER RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T11:32:21.000","2015-03-28T11:32:21.000","GLEN","Abated - Close SR","15-00238529","MD","CLOSED","2015-03-26T14:27:35.000","2015-03-26T14:27:00.000","21215",1,-118.4071076,33.8775525
"Dispatch Work Crew","400 E 29TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T11:24:03.000","2015-03-28T11:24:03.000","ABELL","Abated - Close SR","15-00238497","MD","CLOSED","2015-03-26T17:16:15.000","2015-03-26T17:15:00.000","21218",1,-76.610449,39.323777
"Dispatch Work Crew","300  NORTHWAY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T11:21:23.000","2015-03-28T11:21:23.000","GUILFORD","Abated - Close SR","15-00238492","MD","CLOSED","2015-03-26T16:56:42.000","2015-03-26T16:55:00.000","21218",1,-76.613377,39.34322
"Dispatch Work Crew","2500  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T11:20:48.000","2015-03-28T11:20:48.000","HARWOOD","Abated - Close SR","15-00238489","MD","CLOSED","2015-03-26T17:50:36.000","2015-03-26T17:49:00.000","21218",1,-76.6098265,39.3183327
"Dispatch Work Crew","100  HOPKINS PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T11:18:33.000","2015-03-28T11:18:33.000","INNER HARBOR","Abated - Close SR","15-00238483","MD","CLOSED","2015-03-26T16:41:02.000","2015-03-26T16:40:00.000","21201",1,-76.6180819,39.2872023
"Dispatch Work Crew","S HOWARD ST &W PRATT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T11:16:18.000","2015-03-28T11:16:18.000","INNER HARBOR","Abated - Close SR","15-00238476","MD","CLOSED","2015-03-30T11:19:18.000","2015-03-30T11:19:00.000","21201",1,-83.6366421,39.4877641
"Dispatch Work Crew","5300  TWIN OAK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T11:13:44.000","2015-03-28T11:13:44.000","WALTHERSON","Abated - Close SR","15-00238461","MD","CLOSED","2015-03-26T15:51:29.000","2015-03-26T15:50:00.000","21214",1,-76.5602507,39.3476701
"Dispatch Work Crew","404  WINSTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T10:59:47.000","2015-03-28T10:59:47.000","RADNOR-WINSTON","Abated - Close SR","15-00238417","MD","CLOSED","2015-03-26T15:57:34.000","2015-03-26T15:56:00.000","21212",1,-76.613003,39.350079
"Dispatch Work Crew","940 S LAKEWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T10:47:59.000","2015-03-28T10:47:59.000","CANTON","Abated - Close SR","15-00238387","MD","CLOSED","2015-03-26T13:46:38.000","2015-03-26T13:46:00.000","21224",1,-76.5785314,39.2814749
"Dispatch Work Crew","THE ALAMEDA &E 33RD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T10:15:29.000","2015-03-28T10:15:29.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00238314","MD","CLOSED","2015-03-26T13:37:15.000","2015-03-26T13:36:00.000","21218",1,-122.2416355,37.7652065
"Dispatch Work Crew","6300  DANVILLE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T08:33:11.000","2015-03-28T08:33:11.000","O'DONNELL HEIGHTS","Abated - Close SR","15-00238236","MD","CLOSED","2015-03-26T16:39:57.000","2015-03-26T16:39:00.000","21224",1,-76.537807,39.275025
"Dispatch Work Crew","3300  MENLO DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T00:32:50.000","2015-03-28T00:32:50.000","GLEN","Abated - Close SR","15-00238079","MD","CLOSED","2015-03-31T13:44:41.000","2015-03-31T13:44:00.000","21215",1,-76.6851286,39.3594191
"Dispatch Work Crew","4600  NORTHWOOD DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-26T00:19:14.000","2015-03-28T00:19:14.000","NEW NORTHWOOD","Abated - Close SR","15-00238064","MD","CLOSED","2015-03-27T18:06:59.000","2015-03-27T18:05:00.000","21239",1,-76.596207,39.346874
"Dispatch Work Crew","111  TAPLOW RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T23:54:52.000","2015-03-27T23:54:52.000","HOMELAND","Closed","15-00238024","MD","CLOSED","2015-03-27T00:52:58.000","2015-03-27T00:52:00.000","21212",1,-76.62226,39.360433
"Dispatch Work Crew","201 W LANVALE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T22:01:39.000","2015-03-27T22:01:39.000","BOLTON HILL","Abated - Close SR","15-00237897","MD","CLOSED","2015-03-26T17:03:28.000","2015-03-26T17:03:00.000","21217",1,-76.622933,39.305786
"Dispatch Work Crew","546 E 38TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T21:11:15.000","2015-03-27T21:11:15.000","WAVERLY","Abated - Close SR","15-00237797","MD","CLOSED","2015-03-26T17:48:06.000","2015-03-26T17:46:00.000","21218",1,-76.6079509,39.3355171
"Dispatch Work Crew","300 S AUGUSTA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T20:59:27.000","2015-03-27T20:59:27.000","IRVINGTON","Abated - Close SR","15-00237723","MD","CLOSED","2015-03-26T17:51:28.000","2015-03-26T17:51:00.000","21229",1,-76.684873,39.281191
NA,"MENLO DR & HIGHGATE DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T20:55:12.000","2015-03-27T20:55:12.000","GLEN",NA,"15-00237686","MD","CLOSED","2015-03-27T13:16:00.000",NA,"21215",1,-91.1399212,30.3852097
"Dispatch Work Crew","2625  GARRETT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T20:38:42.000","2015-03-27T20:38:42.000","COLDSTREAM HOMESTEAD MONTEBELLO","Abated - Close SR","15-00237586","MD","CLOSED","2015-03-26T17:56:17.000","2015-03-26T17:52:00.000","21218",1,-76.597123,39.320142
"Dispatch Work Crew","ECHODALE AVE & PERRING PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T20:16:56.000","2015-03-27T20:16:56.000","MORGAN STATE UNIVERSITY","Abated - Close SR","15-00237443","MD","CLOSED","2015-03-26T19:06:00.000","2015-03-26T19:05:00.000","21239",1,-76.5611568,39.3485723
"Dispatch Work Crew","I 95 & MORAVIA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T20:14:04.000","2015-03-27T20:14:04.000","PULASKI INDUSTRIAL AREA","Abated - Close SR","15-00237435","MD","CLOSED","2015-03-26T18:20:36.000","2015-03-26T18:16:00.000","21237",1,-77.4037118,36.8780122
"Dispatch Work Crew","120 N GREENE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T19:18:27.000","2015-03-27T19:18:27.000","SETON HILL","Abated - Close SR","15-00237129","MD","CLOSED","2015-03-26T16:39:23.000","2015-03-26T16:39:00.000","21201",1,-76.6237965,39.2909989
"Dispatch Work Crew","4801  GREENCREST RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T19:09:03.000","2015-03-27T19:09:03.000","FRANKFORD","Abated - Close SR","15-00237093","MD","CLOSED","2015-03-26T18:39:37.000","2015-03-26T18:39:00.000","21206",1,-76.538315,39.322002
"Dispatch Work Crew","4706  KESWICK RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T18:41:59.000","2015-03-27T18:41:59.000","ROLAND PARK","Abated - Close SR","15-00236976","MD","CLOSED","2015-03-26T14:28:49.000","2015-03-26T14:28:00.000","21210",1,-76.630655,39.349471
"Dispatch Work Crew","POTEE ST &W PATAPSCO AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T18:38:15.000","2015-03-27T18:38:15.000","BROOKLYN","Abated - Close SR","15-00236962","MD","CLOSED","2015-03-26T17:04:24.000","2015-03-26T17:04:00.000","21225",1,-76.6112797,39.2451633
"Dispatch Work Crew","2201 W COLD SPRING LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T18:29:17.000","2015-03-27T18:29:17.000","WOODBERRY","Abated - Close SR","15-00236914","MD","CLOSED","2015-03-26T15:00:29.000","2015-03-26T15:00:00.000","21209",1,-76.6519798,39.3428145
"Dispatch Work Crew","1 W MULBERRY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T18:02:22.000","2015-03-27T18:02:22.000","DOWNTOWN","Abated - Close SR","15-00236770","MD","CLOSED","2015-03-26T16:38:30.000","2015-03-26T16:37:00.000","21201",1,-76.6154598,39.2941067
"Dispatch Work Crew","514  OTTERBEIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T17:58:51.000","2015-03-27T17:58:51.000","WASHINGTON VILLAGE","Abated - Close SR","15-00236752","MD","CLOSED","2015-03-27T17:31:55.000","2015-03-27T17:31:00.000","21230",1,-76.6282504,39.282395
"Dispatch Work Crew","MCCLEAN BLVD & PERRING PKWY","PARKVILLE","POTHOLES","TRM-Potholes","2015-03-25T17:54:56.000","2015-03-27T17:54:56.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00236733","MD","CLOSED","2015-03-26T16:35:40.000","2015-03-26T16:34:00.000","21234",1,-76.567092,39.3650963
"Dispatch Work Crew","1300  HOMESTEAD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T17:54:15.000","2015-03-27T17:54:15.000","COLDSTREAM HOMESTEAD MONTEBELLO","Abated - Close SR","15-00236724","MD","CLOSED","2015-03-26T13:44:30.000","2015-03-26T13:43:00.000","21218",1,-76.6008928,39.3242573
"Dispatch Work Crew","SPRINGARDEN DR & YELLOWWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T17:20:38.000","2015-03-27T17:20:38.000","COLDSPRING","Abated - Close SR","15-00236553","MD","CLOSED","2015-03-26T14:29:54.000","2015-03-26T14:29:00.000","21209",1,-76.6572541,39.3492456
"Dispatch Work Crew","5300  PURLINGTON WAY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T17:17:28.000","2015-03-27T17:17:28.000","HOMELAND","Abated - Close SR","15-00236545","MD","CLOSED","2015-03-26T13:52:20.000","2015-03-26T13:51:00.000","21212",1,-76.6179006,39.3594284
"Dispatch Work Crew","5600  NORTHWOOD DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T17:06:21.000","2015-03-27T17:06:21.000","CAMERON VILLAGE","Abated - Close SR","15-00236516","MD","CLOSED","2015-03-26T13:47:58.000","2015-03-26T13:47:00.000","21212",1,-76.598187,39.357776
"Dispatch Work Crew","5300  TILBURY WAY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T16:26:38.000","2015-03-27T16:26:38.000","HOMELAND","Abated - Close SR","15-00236393","MD","CLOSED","2015-03-26T13:50:15.000","2015-03-26T13:49:00.000","21212",1,-76.6149131,39.3589575
"Dispatch Work Crew","2800 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:45:03.000","2015-03-27T14:45:03.000","ROSEMONT HOMEOWNERS/TENANTS","Abated - Close SR","15-00235976","MD","CLOSED","2015-03-26T16:43:02.000","2015-03-26T16:42:00.000","21223",1,-76.6624628,39.293226
"Dispatch Work Crew","2217  EASTERN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:41:28.000","2015-03-27T14:41:28.000","CANTON","Abated - Close SR","15-00235964","MD","CLOSED","2015-03-26T13:43:17.000","2015-03-26T13:42:00.000","21231",1,-76.5852834,39.2856771
"Dispatch Work Crew","5200  TRAMORE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:41:13.000","2015-03-27T14:41:13.000","LAURAVILLE","Abated - Close SR","15-00235962","MD","CLOSED","2015-03-26T12:07:03.000","2015-03-26T12:06:00.000","21214",1,-76.5688799,39.351305
"Dispatch Work Crew","1625  EASTERN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:39:22.000","2015-03-27T14:39:22.000","FELLS POINT","Abated - Close SR","15-00235952","MD","CLOSED","2015-03-26T13:45:26.000","2015-03-26T13:45:00.000","21231",1,-76.594524,39.2853565
"Dispatch Work Crew","EASTERN AVE &S EXETER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:36:51.000","2015-03-27T14:36:51.000","LITTLE ITALY","Abated - Close SR","15-00235935","MD","CLOSED","2015-03-26T13:40:42.000","2015-03-26T13:40:00.000","21202",1,-71.130511,41.68958
"Dispatch Work Crew","1900  WILKENS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:27:01.000","2015-03-27T14:27:01.000","CARROLLTON RIDGE","Abated - Close SR","15-00235880","MD","CLOSED","2015-03-26T17:49:23.000","2015-03-26T17:48:00.000","21223",1,-76.6468572,39.2824019
"Dispatch Work Crew","2400 E MONUMENT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:15:39.000","2015-03-27T14:15:39.000","MILTON-MONTFORD","Abated - Close SR","15-00235805","MD","CLOSED","2015-03-26T16:30:54.000","2015-03-26T16:30:00.000","21205",1,-76.5836097,39.2990059
"Dispatch Work Crew","3800  WILKENS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:14:39.000","2015-03-27T14:14:39.000","IRVINGTON","Abated - Close SR","15-00235801","MD","CLOSED","2015-03-26T17:02:21.000","2015-03-26T17:01:00.000","21229",1,-76.6834139,39.2699464
"Dispatch Work Crew","3700 E MONUMENT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:10:40.000","2015-03-27T14:10:40.000","ORANGEVILLE INDUSTRIAL AREA","Abated - Close SR","15-00235773","MD","CLOSED","2015-03-26T17:16:38.000","2015-03-26T17:16:00.000","21205",1,-76.5669181,39.3004529
"Dispatch Work Crew","4807  EDMONDSON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T14:07:23.000","2015-03-27T14:07:23.000","TEN HILLS","Abated - Close SR","15-00235755","MD","CLOSED","2015-03-26T17:00:20.000","2015-03-26T16:59:00.000","21229",1,-76.701245,39.29201
"Dispatch Work Crew","6602  PARK HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T13:59:00.000","2015-03-27T13:59:00.000","GLEN","Abated - Close SR","15-00235706","MD","CLOSED","2015-03-25T17:54:23.000","2015-03-25T17:54:00.000","21215",1,-76.6992586,39.3614385
"Dispatch Work Crew","6300  LOCH RAVEN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T13:54:00.000","2015-03-27T13:54:00.000","IDLEWOOD","Abated - Close SR","15-00235666","MD","CLOSED","2015-03-26T14:04:03.000","2015-03-26T14:03:00.000","21239",1,-76.583527,39.370478
NA,"2900  ULMAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T13:30:54.000","2015-03-27T13:30:54.000","PARK CIRCLE",NA,"15-00235568","MD","DUPCLOSD","2015-03-25T18:04:06.000",NA,"21215",1,-76.661544,39.328543
"Dispatch Work Crew","2500  LOCH RAVEN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T13:30:32.000","2015-03-27T13:30:32.000","BETTER WAVERLY","Abated - Close SR","15-00235567","MD","CLOSED","2015-03-26T13:59:52.000","2015-03-26T13:58:00.000","21218",1,-76.6070189,39.3182351
"Dispatch Work Crew","4407  FRANKFORD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T13:27:20.000","2015-03-27T13:27:20.000","FRANKFORD","Abated - Close SR","15-00235547","MD","CLOSED","2015-03-26T17:38:35.000","2015-03-26T17:38:00.000","21206",1,-76.549736,39.335779
"Dispatch Work Crew","100 E 28TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-25T13:23:32.000","2015-03-27T13:23:32.000","CHARLES VILLAGE","Abated - Close SR","15-00235518","MD","CLOSED","2015-03-25T14:48:18.000","2015-03-25T14:48:00.000","21218",1,-76.6156496,39.3219929
