"","m","km","miles","seconds","minutes","hours","startLon","startLat","endLon","endLat","leg","route"
"658",2058,2.058,1.2788412,313,5.21666666666667,0.0869444444444444,-79.9054817,35.8562338,-79.921105,35.846496,241,"B"
"659",1393,1.393,0.8656102,311,5.18333333333333,0.0863888888888889,-79.921105,35.846496,-79.9365237,35.8470518,242,"B"
"660",1389,1.389,0.8631246,268,4.46666666666667,0.0744444444444444,-79.9365237,35.8470518,-79.939355,35.8351476,243,"B"
"661",4303,4.303,2.6738842,838,13.9666666666667,0.232777777777778,-79.939355,35.8351476,-79.9637045,35.8029012,244,"B"
"662",5398,5.398,3.3543172,1183,19.7166666666667,0.328611111111111,-79.9637045,35.8029012,-80.0118736,35.7873586,245,"B"
"663",4841,4.841,3.0081974,1054,17.5666666666667,0.292777777777778,-80.0118736,35.7873586,-80.0033062,35.7484292,246,"B"
"664",39,0.039,0.0242346,16,0.266666666666667,0.00444444444444444,-80.0033062,35.7484292,-80.0037277,35.748337,247,"B"
"665",395,0.395,0.245453,82,1.36666666666667,0.0227777777777778,-80.0037277,35.748337,-80.0026813,35.7450528,248,"B"
"666",9218,9.218,5.7280652,2119,35.3166666666667,0.588611111111111,-80.0026813,35.7450528,-80.023913,35.6687581,249,"B"
"667",4793,4.793,2.9783702,1014,16.9,0.281666666666667,-80.023913,35.6687581,-80.0613182,35.645452,250,"B"
"668",4605,4.605,2.861547,900,15,0.25,-80.0613182,35.645452,-80.1083828,35.6348346,251,"B"
"669",359,0.359,0.2230826,84,1.4,0.0233333333333333,-80.1083828,35.6348346,-80.1123541,35.6347723,252,"B"
"670",138,0.138,0.0857532,25,0.416666666666667,0.00694444444444444,-80.1123541,35.6347723,-80.1123722,35.6335296,253,"B"
"671",56,0.056,0.0347984,33,0.55,0.00916666666666667,-80.1123722,35.6335296,-80.1129944,35.6335093,254,"B"
"672",354,0.354,0.2199756,111,1.85,0.0308333333333333,-80.1129944,35.6335093,-80.1131185,35.6303267,255,"B"
"673",961,0.961,0.5971654,146,2.43333333333333,0.0405555555555556,-80.1131185,35.6303267,-80.12374,35.6306582,256,"B"
"674",158,0.158,0.0981812,23,0.383333333333333,0.00638888888888889,-80.12374,35.6306582,-80.1242527,35.6293117,257,"B"
"675",5233,5.233,3.2517862,911,15.1833333333333,0.253055555555556,-80.1242527,35.6293117,-80.177041,35.6167687,258,"B"
"676",7643,7.643,4.7493602,1461,24.35,0.405833333333333,-80.177041,35.6167687,-80.2515923,35.5868709,259,"B"
"677",4791,4.791,2.9771274,893,14.8833333333333,0.248055555555556,-80.2515923,35.5868709,-80.2833225,35.5582638,260,"B"
"678",6615,6.615,4.110561,1301,21.6833333333333,0.361388888888889,-80.2833225,35.5582638,-80.3393716,35.5228712,261,"B"
"679",137,0.137,0.0851318,99,1.65,0.0275,-80.3393716,35.5228712,-80.3382589,35.522042,262,"B"
"680",168,0.168,0.1043952,38,0.633333333333333,0.0105555555555556,-80.3382589,35.522042,-80.3398471,35.5213084,263,"B"
"681",178,0.178,0.1106092,35,0.583333333333333,0.00972222222222222,-80.3398471,35.5213084,-80.33889,35.5199058,264,"B"
"682",2150,2.15,1.33601,374,6.23333333333333,0.103888888888889,-80.33889,35.5199058,-80.349581,35.5032262,265,"B"
"683",166,0.166,0.1031524,20,0.333333333333333,0.00555555555555556,-80.349581,35.5032262,-80.3496098,35.5017312,266,"B"
"684",8912,8.912,5.5379168,1473,24.55,0.409166666666667,-80.3496098,35.5017312,-80.3963773,35.4355601,267,"B"
"685",27000,27,16.7778,5180,86.3333333333333,1.43888888888889,-80.3963773,35.4355601,-80.6484578,35.3222424,268,"B"
"686",659,0.659,0.4095026,223,3.71666666666667,0.0619444444444444,-80.6484578,35.3222424,-80.6537261,35.3193194,269,"B"
"687",1214,1.214,0.7543796,274,4.56666666666667,0.0761111111111111,-80.6537261,35.3193194,-80.65528,35.3092732,270,"B"
"688",1720,1.72,1.068808,322,5.36666666666667,0.0894444444444444,-80.65528,35.3092732,-80.673022,35.3053899,271,"B"
"689",3689,3.689,2.2923446,789,13.15,0.219166666666667,-80.673022,35.3053899,-80.6994987,35.2810715,272,"B"
"690",706,0.706,0.4387084,168,2.8,0.0466666666666667,-80.6994987,35.2810715,-80.6991996,35.274905,273,"B"
"691",165,0.165,0.102531,46,0.766666666666667,0.0127777777777778,-80.6991996,35.274905,-80.697423,35.274687,274,"B"
"692",3729,3.729,2.3172006,717,11.95,0.199166666666667,-80.697423,35.274687,-80.6908385,35.2434225,275,"B"
"693",3348,3.348,2.0804472,681,11.35,0.189166666666667,-80.6908385,35.2434225,-80.7199311,35.2300173,276,"B"
"694",490,0.49,0.304486,171,2.85,0.0475,-80.7199311,35.2300173,-80.7205602,35.225677,277,"B"
"695",2712,2.712,1.6852368,544,9.06666666666667,0.151111111111111,-80.7205602,35.225677,-80.748756,35.2243591,278,"B"
"696",8978,8.978,5.5789292,1711,28.5166666666667,0.475277777777778,-80.748756,35.2243591,-80.8082643,35.1713379,279,"B"
"697",1711,1.711,1.0632154,307,5.11666666666667,0.0852777777777778,-80.8082643,35.1713379,-80.8211255,35.160523,280,"B"
"698",3583,3.583,2.2264762,687,11.45,0.190833333333333,-80.8211255,35.160523,-80.8390712,35.1331872,281,"B"
"699",120,0.12,0.074568,23,0.383333333333333,0.00638888888888889,-80.8390712,35.1331872,-80.8402232,35.1326759,282,"B"
"700",1797,1.797,1.1166558,296,4.93333333333333,0.0822222222222222,-80.8402232,35.1326759,-80.8545599,35.1223457,283,"B"
"701",2957,2.957,1.8374798,517,8.61666666666667,0.143611111111111,-80.8545599,35.1223457,-80.8596348,35.0965638,284,"B"
"702",2002,2.002,1.2440428,385,6.41666666666667,0.106944444444444,-80.8596348,35.0965638,-80.8683961,35.0845637,285,"B"
"703",920,0.92,0.571688,164,2.73333333333333,0.0455555555555556,-80.8683961,35.0845637,-80.8707482,35.0772777,286,"B"
"704",769,0.769,0.4778566,196,3.26666666666667,0.0544444444444444,-80.8707482,35.0772777,-80.8787162,35.0755239,287,"B"
"705",622,0.622,0.3865108,180,3,0.05,-80.8787162,35.0755239,-80.8821827,35.0709349,288,"B"
"706",134,0.134,0.0832676,38,0.633333333333333,0.0105555555555556,-80.8821827,35.0709349,-80.880801,35.0705166,289,"B"
"707",1485,1.485,0.922779,308,5.13333333333333,0.0855555555555556,-80.880801,35.0705166,-80.892407,35.061772,290,"B"
"708",95,0.095,0.059033,30,0.5,0.00833333333333333,-80.892407,35.061772,-80.8929138,35.0610244,291,"B"
"709",1362,1.362,0.8463468,244,4.06666666666667,0.0677777777777778,-80.8929138,35.0610244,-80.9059247,35.0607579,292,"B"
"710",821,0.821,0.5101694,225,3.75,0.0625,-80.9059247,35.0607579,-80.9116572,35.056592,293,"B"
"711",1705,1.705,1.059487,494,8.23333333333333,0.137222222222222,-80.9116572,35.056592,-80.9177389,35.0429421,294,"B"
"712",1011,1.011,0.6282354,241,4.01666666666667,0.0669444444444444,-80.9177389,35.0429421,-80.9263891,35.0486304,295,"B"
"713",4659,4.659,2.8951026,944,15.7333333333333,0.262222222222222,-80.9263891,35.0486304,-80.9486134,35.0122776,296,"B"
"714",214,0.214,0.1329796,106,1.76666666666667,0.0294444444444444,-80.9486134,35.0122776,-80.9477747,35.0104831,297,"B"
"715",594,0.594,0.3691116,107,1.78333333333333,0.0297222222222222,-80.9477747,35.0104831,-80.9514031,35.0061819,298,"B"
"716",216,0.216,0.1342224,30,0.5,0.00833333333333333,-80.9514031,35.0061819,-80.9492853,35.0053116,299,"B"
"717",2607,2.607,1.6199898,440,7.33333333333333,0.122222222222222,-80.9492853,35.0053116,-80.9701297,34.991766,300,"B"
"718",3266,3.266,2.0294924,676,11.2666666666667,0.187777777777778,-80.9701297,34.991766,-80.9927461,34.9694787,301,"B"
"719",961,0.961,0.5971654,227,3.78333333333333,0.0630555555555556,-80.9927461,34.9694787,-80.994737,34.9610618,302,"B"
"720",4129,4.129,2.5657606,809,13.4833333333333,0.224722222222222,-80.994737,34.9610618,-81.0307796,34.9410786,303,"B"
"721",44,0.044,0.0273416,9,0.15,0.0025,-81.0307796,34.9410786,-81.0305747,34.9407202,304,"B"
"722",278,0.278,0.1727492,49,0.816666666666667,0.0136111111111111,-81.0305747,34.9407202,-81.0293939,34.9384618,305,"B"
"723",221,0.221,0.1373294,33,0.55,0.00916666666666667,-81.0293939,34.9384618,-81.029295,34.9366788,306,"B"
"724",486,0.486,0.3020004,82,1.36666666666667,0.0227777777777778,-81.029295,34.9366788,-81.0281933,34.9325286,307,"B"
"725",231,0.231,0.1435434,40,0.666666666666667,0.0111111111111111,-81.0281933,34.9325286,-81.0269209,34.9307334,308,"B"
"726",904,0.904,0.5617456,155,2.58333333333333,0.0430555555555556,-81.0269209,34.9307334,-81.034396,34.925479,309,"B"
"727",438,0.438,0.2721732,77,1.28333333333333,0.0213888888888889,-81.034396,34.925479,-81.0375798,34.9225956,310,"B"
"728",121,0.121,0.0751894,18,0.3,0.005,-81.0375798,34.9225956,-81.0377963,34.9215265,311,"B"
"729",307,0.307,0.1907698,79,1.31666666666667,0.0219444444444444,-81.0377963,34.9215265,-81.0411383,34.9218273,312,"B"
"730",2371,2.371,1.4733394,425,7.08333333333333,0.118055555555556,-81.0411383,34.9218273,-81.0590503,34.9069288,313,"B"
"731",1988,1.988,1.2353432,386,6.43333333333333,0.107222222222222,-81.0590503,34.9069288,-81.078853,34.909404,314,"B"
"732",1386,1.386,0.8612604,217,3.61666666666667,0.0602777777777778,-81.078853,34.909404,-81.0773881,34.8970093,315,"B"
"733",7319,7.319,4.5480266,1331,22.1833333333333,0.369722222222222,-81.0773881,34.8970093,-81.141666,34.8588097,316,"B"
"734",2232,2.232,1.3869648,384,6.4,0.106666666666667,-81.141666,34.8588097,-81.147248,34.83931,317,"B"
"735",2606,2.606,1.6193684,434,7.23333333333333,0.120555555555556,-81.147248,34.83931,-81.1256233,34.8251606,318,"B"
"736",2302,2.302,1.4304628,396,6.6,0.11,-81.1256233,34.8251606,-81.1330409,34.8056921,319,"B"
"737",4916,4.916,3.0548024,880,14.6666666666667,0.244444444444444,-81.1330409,34.8056921,-81.1803095,34.7951711,320,"B"
"738",6032,6.032,3.7482848,1126,18.7666666666667,0.312777777777778,-81.1803095,34.7951711,-81.1973249,34.744486,321,"B"
"739",173,0.173,0.1075022,55,0.916666666666667,0.0152777777777778,-81.1973249,34.744486,-81.1975892,34.7429425,322,"B"
"740",661,0.661,0.4107454,119,1.98333333333333,0.0330555555555556,-81.1975892,34.7429425,-81.2047338,34.7420026,323,"B"
"741",3398,3.398,2.1115172,571,9.51666666666667,0.158611111111111,-81.2047338,34.7420026,-81.2316696,34.7248093,324,"B"
"742",2812,2.812,1.7473768,550,9.16666666666667,0.152777777777778,-81.2316696,34.7248093,-81.2505991,34.7064775,325,"B"
"743",124,0.124,0.0770536,103,1.71666666666667,0.0286111111111111,-81.2505991,34.7064775,-81.2492534,34.706341,326,"B"
"744",3089,3.089,1.9195046,548,9.13333333333333,0.152222222222222,-81.2492534,34.706341,-81.2529832,34.6815341,327,"B"
"745",19828,19.828,12.3211192,3770,62.8333333333333,1.04722222222222,-81.2529832,34.6815341,-81.4275386,34.5960659,328,"B"
"746",3241,3.241,2.0139574,792,13.2,0.22,-81.4275386,34.5960659,-81.4527192,34.5768752,329,"B"
"747",7466,7.466,4.6393724,1319,21.9833333333333,0.366388888888889,-81.4527192,34.5768752,-81.4329348,34.5138833,330,"B"
"748",3172,3.172,1.9710808,710,11.8333333333333,0.197222222222222,-81.4329348,34.5138833,-81.4644619,34.5039885,331,"B"
"749",1071,1.071,0.6655194,167,2.78333333333333,0.0463888888888889,-81.4644619,34.5039885,-81.4678341,34.4948071,332,"B"
"750",4831,4.831,3.0019834,933,15.55,0.259166666666667,-81.4678341,34.4948071,-81.4758656,34.4521555,333,"B"
"751",7098,7.098,4.4106972,1276,21.2666666666667,0.354444444444444,-81.4758656,34.4521555,-81.4667729,34.3947943,334,"B"
"752",3624,3.624,2.2519536,700,11.6666666666667,0.194444444444444,-81.4667729,34.3947943,-81.490291,34.3705898,335,"B"
"753",3489,3.489,2.1680646,650,10.8333333333333,0.180555555555556,-81.490291,34.3705898,-81.5273383,34.3675582,336,"B"
"754",147,0.147,0.0913458,58,0.966666666666667,0.0161111111111111,-81.5273383,34.3675582,-81.5284896,34.3684801,337,"B"
"755",10682,10.682,6.6377948,1908,31.8,0.53,-81.5284896,34.3684801,-81.5966371,34.2948917,338,"B"
"756",182,0.182,0.1130948,26,0.433333333333333,0.00722222222222222,-81.5966371,34.2948917,-81.5985787,34.295199,339,"B"
"757",1220,1.22,0.758108,241,4.01666666666667,0.0669444444444444,-81.5985787,34.295199,-81.606515,34.2869143,340,"B"
"758",174,0.174,0.1081236,42,0.7,0.0116666666666667,-81.606515,34.2869143,-81.6061328,34.285404,341,"B"
"759",1895,1.895,1.177553,381,6.35,0.105833333333333,-81.6061328,34.285404,-81.6215716,34.2748223,342,"B"
"760",114,0.114,0.0708396,64,1.06666666666667,0.0177777777777778,-81.6215716,34.2748223,-81.6210406,34.2738936,343,"B"
"761",706,0.706,0.4387084,148,2.46666666666667,0.0411111111111111,-81.6210406,34.2738936,-81.6265261,34.2697729,344,"B"
"762",148,0.148,0.0919672,22,0.366666666666667,0.00611111111111111,-81.6265261,34.2697729,-81.6254614,34.2687778,345,"B"
"763",1419,1.419,0.8817666,275,4.58333333333333,0.0763888888888889,-81.6254614,34.2687778,-81.6395124,34.265146,346,"B"
"764",8621,8.621,5.3570894,1597,26.6166666666667,0.443611111111111,-81.6395124,34.265146,-81.698025,34.211312,347,"B"
"765",32679,32.679,20.3067306,6141,102.35,1.70583333333333,-81.698025,34.211312,-81.796833,33.9396846,348,"B"
"766",3006,3.006,1.8679284,599,9.98333333333333,0.166388888888889,-81.796833,33.9396846,-81.7824037,33.9161332,349,"B"
"767",7499,7.499,4.6598786,1451,24.1833333333333,0.403055555555556,-81.7824037,33.9161332,-81.8015959,33.8539248,350,"B"
"768",1685,1.685,1.047059,315,5.25,0.0875,-81.8015959,33.8539248,-81.7987815,33.8394956,351,"B"
"769",1268,1.268,0.7879352,287,4.78333333333333,0.0797222222222222,-81.7987815,33.8394956,-81.8064571,33.830052,352,"B"
"770",261,0.261,0.1621854,50,0.833333333333333,0.0138888888888889,-81.8064571,33.830052,-81.8044573,33.8283953,353,"B"
"771",956,0.956,0.5940584,184,3.06666666666667,0.0511111111111111,-81.8044573,33.8283953,-81.8123154,33.8228019,354,"B"
"772",1475,1.475,0.916565,293,4.88333333333333,0.0813888888888889,-81.8123154,33.8228019,-81.8127788,33.8096379,355,"B"
"773",369,0.369,0.2292966,61,1.01666666666667,0.0169444444444444,-81.8127788,33.8096379,-81.8131671,33.8063388,356,"B"
"774",4581,4.581,2.8466334,810,13.5,0.225,-81.8131671,33.8063388,-81.8365932,33.7715038,357,"B"
"775",1270,1.27,0.789178,246,4.1,0.0683333333333333,-81.8365932,33.7715038,-81.8396973,33.760576,358,"B"
"776",676,0.676,0.4200664,173,2.88333333333333,0.0480555555555556,-81.8396973,33.760576,-81.8420398,33.75523,359,"B"
"777",22884,22.884,14.2201176,4161,69.35,1.15583333333333,-81.8420398,33.75523,-81.9388032,33.5738984,360,"B"
"778",1803,1.803,1.1203842,299,4.98333333333333,0.0830555555555555,-81.9388032,33.5738984,-81.9565615,33.5691104,361,"B"
"779",3663,3.663,2.2761882,647,10.7833333333333,0.179722222222222,-81.9565615,33.5691104,-81.9633831,33.5379299,362,"B"
"780",316,0.316,0.1963624,91,1.51666666666667,0.0252777777777778,-81.9633831,33.5379299,-81.9665064,33.5390137,363,"B"
"781",549,0.549,0.3411486,98,1.63333333333333,0.0272222222222222,-81.9665064,33.5390137,-81.9653034,33.5342819,364,"B"
"782",2992,2.992,1.8592288,506,8.43333333333333,0.140555555555556,-81.9653034,33.5342819,-81.984838,33.5161127,365,"B"
"783",3595,3.595,2.233933,581,9.68333333333333,0.161388888888889,-81.984838,33.5161127,-81.9809227,33.4908653,366,"B"
"784",675,0.675,0.419445,122,2.03333333333333,0.0338888888888889,-81.9809227,33.4908653,-81.9741562,33.4886183,367,"B"
"785",88,0.088,0.0546832,18,0.3,0.005,-81.9741562,33.4886183,-81.9735778,33.4880099,368,"B"
"786",231,0.231,0.1435434,116,1.93333333333333,0.0322222222222222,-81.9735778,33.4880099,-81.9723976,33.4895852,369,"B"
"787",804,0.804,0.4996056,162,2.7,0.045,-81.9723976,33.4895852,-81.9736497,33.4826673,370,"B"
"788",1289,1.289,0.8009846,274,4.56666666666667,0.0761111111111111,-81.9736497,33.4826673,-81.9786884,33.4718827,371,"B"
"789",263,0.263,0.1634282,92,1.53333333333333,0.0255555555555556,-81.9786884,33.4718827,-81.9761868,33.4707731,372,"B"
"790",1983,1.983,1.2322362,437,7.28333333333333,0.121388888888889,-81.9761868,33.4707731,-81.9831448,33.4539797,373,"B"
"791",2107,2.107,1.3092898,406,6.76666666666667,0.112777777777778,-81.9831448,33.4539797,-81.9978189,33.4396647,374,"B"
"792",430,0.43,0.267202,94,1.56666666666667,0.0261111111111111,-81.9978189,33.4396647,-82.0021026,33.4382077,375,"B"
"793",461,0.461,0.2864654,83,1.38333333333333,0.0230555555555556,-82.0021026,33.4382077,-82.0063367,33.4367578,376,"B"
"794",13616,13.616,8.4609824,2837,47.2833333333333,0.788055555555556,-82.0063367,33.4367578,-82.0604637,33.3290455,377,"B"
"795",1137,1.137,0.7065318,213,3.55,0.0591666666666667,-82.0604637,33.3290455,-82.0686062,33.3217042,378,"B"
"796",4446,4.446,2.7627444,859,14.3166666666667,0.238611111111111,-82.0686062,33.3217042,-82.1139072,33.308983,379,"B"
"797",686,0.686,0.4262804,138,2.3,0.0383333333333333,-82.1139072,33.308983,-82.1202062,33.3060319,380,"B"
"798",16810,16.81,10.445734,3284,54.7333333333333,0.912222222222222,-82.1202062,33.3060319,-82.2224784,33.1987827,381,"B"
"799",1206,1.206,0.7494084,275,4.58333333333333,0.0763888888888889,-82.2224784,33.1987827,-82.2214085,33.1882871,382,"B"
"800",6002,6.002,3.7296428,1299,21.65,0.360833333333333,-82.2214085,33.1882871,-82.2670198,33.1527458,383,"B"
"801",20298,20.298,12.6131772,3639,60.65,1.01083333333333,-82.2670198,33.1527458,-82.3982201,33.0103432,384,"B"
"802",5088,5.088,3.1616832,922,15.3666666666667,0.256111111111111,-82.3982201,33.0103432,-82.3905939,32.9652975,385,"B"
"803",5106,5.106,3.1728684,1031,17.1833333333333,0.286388888888889,-82.3905939,32.9652975,-82.40852,32.923078,386,"B"
"804",7969,7.969,4.9519366,1356,22.6,0.376666666666667,-82.40852,32.923078,-82.4643672,32.8829579,387,"B"
"805",930,0.93,0.577902,151,2.51666666666667,0.0419444444444444,-82.4643672,32.8829579,-82.4732753,32.8793669,388,"B"
"806",42,0.042,0.0260988,5,0.0833333333333333,0.00138888888888889,-82.4732753,32.8793669,-82.4731021,32.8790168,389,"B"
"807",1287,1.287,0.7997418,309,5.15,0.0858333333333333,-82.4731021,32.8790168,-82.4780501,32.8686239,390,"B"
"808",5318,5.318,3.3046052,969,16.15,0.269166666666667,-82.4780501,32.8686239,-82.5246529,32.845619,391,"B"
"809",293,0.293,0.1820702,59,0.983333333333333,0.0163888888888889,-82.5246529,32.845619,-82.5268014,32.8437176,392,"B"
"810",981,0.981,0.6095934,184,3.06666666666667,0.0511111111111111,-82.5268014,32.8437176,-82.5370767,32.8441074,393,"B"
"811",5236,5.236,3.2536504,955,15.9166666666667,0.265277777777778,-82.5370767,32.8441074,-82.5894396,32.8438357,394,"B"
"812",14109,14.109,8.7673326,2567,42.7833333333333,0.713055555555556,-82.5894396,32.8438357,-82.696359,32.7656502,395,"B"
"813",1126,1.126,0.6996964,230,3.83333333333333,0.0638888888888889,-82.696359,32.7656502,-82.7041164,32.7582162,396,"B"
"814",3180,3.18,1.976052,557,9.28333333333333,0.154722222222222,-82.7041164,32.7582162,-82.7090275,32.7312998,397,"B"
"815",787,0.787,0.4890418,160,2.66666666666667,0.0444444444444444,-82.7090275,32.7312998,-82.7174311,32.7313287,398,"B"
"816",104,0.104,0.0646256,40,0.666666666666667,0.0111111111111111,-82.7174311,32.7313287,-82.7174682,32.7303943,399,"B"
"817",2296,2.296,1.4267344,450,7.5,0.125,-82.7174682,32.7303943,-82.7409418,32.7264068,400,"B"
"818",26410,26.41,16.411174,4694,78.2333333333333,1.30388888888889,-82.7409418,32.7264068,-82.8955058,32.5430887,401,"B"
"819",105,0.105,0.065247,60,1,0.0166666666666667,-82.8955058,32.5430887,-82.895126,32.5422016,402,"B"
"820",605,0.605,0.375947,113,1.88333333333333,0.0313888888888889,-82.895126,32.5422016,-82.9009671,32.5399061,403,"B"
"821",161,0.161,0.1000454,28,0.466666666666667,0.00777777777777778,-82.9009671,32.5399061,-82.9004252,32.5385689,404,"B"
"822",563,0.563,0.3498482,163,2.71666666666667,0.0452777777777778,-82.9004252,32.5385689,-82.9058484,32.5365014,405,"B"
"823",11554,11.554,7.1796556,2209,36.8166666666667,0.613611111111111,-82.9058484,32.5365014,-82.944874,32.4410182,406,"B"
"824",7283,7.283,4.5256562,1323,22.05,0.3675,-82.944874,32.4410182,-82.9911455,32.3907351,407,"B"
"825",752,0.752,0.4672928,132,2.2,0.0366666666666667,-82.9911455,32.3907351,-82.9933584,32.3842469,408,"B"
"826",168,0.168,0.1043952,64,1.06666666666667,0.0177777777777778,-82.9933584,32.3842469,-82.9916931,32.3837068,409,"B"
"827",694,0.694,0.4312516,117,1.95,0.0325,-82.9916931,32.3837068,-82.9938746,32.3777736,410,"B"
"828",26920,26.92,16.728088,5067,84.45,1.4075,-82.9938746,32.3777736,-83.1764983,32.1990555,411,"B"
"829",247,0.247,0.1534858,53,0.883333333333333,0.0147222222222222,-83.1764983,32.1990555,-83.178623,32.1978058,412,"B"
"830",645,0.645,0.400803,165,2.75,0.0458333333333333,-83.178623,32.1978058,-83.1753203,32.1928444,413,"B"
"831",3729,3.729,2.3172006,740,12.3333333333333,0.205555555555556,-83.1753203,32.1928444,-83.1822029,32.1603116,414,"B"
"832",4364,4.364,2.7117896,772,12.8666666666667,0.214444444444444,-83.1822029,32.1603116,-83.1920064,32.1221455,415,"B"
"833",477,0.477,0.2964078,87,1.45,0.0241666666666667,-83.1920064,32.1221455,-83.1927952,32.1179205,416,"B"
"834",2999,2.999,1.8635786,492,8.2,0.136666666666667,-83.1927952,32.1179205,-83.2004253,32.0921777,417,"B"
"835",3177,3.177,1.9741878,615,10.25,0.170833333333333,-83.2004253,32.0921777,-83.2242757,32.0719933,418,"B"
"836",4921,4.921,3.0579094,830,13.8333333333333,0.230555555555556,-83.2242757,32.0719933,-83.2559138,32.038628,419,"B"
"837",4320,4.32,2.684448,804,13.4,0.223333333333333,-83.2559138,32.038628,-83.2465963,32.0013909,420,"B"
"838",5808,5.808,3.6090912,1101,18.35,0.305833333333333,-83.2465963,32.0013909,-83.3069106,31.9923616,421,"B"
"839",384,0.384,0.2386176,130,2.16666666666667,0.0361111111111111,-83.3069106,31.9923616,-83.3068699,31.988907,422,"B"
"840",195,0.195,0.121173,24,0.4,0.00666666666666667,-83.3068699,31.988907,-83.3089342,31.9889025,423,"B"
"841",629,0.629,0.3908606,162,2.7,0.045,-83.3089342,31.9889025,-83.3090289,31.9832461,424,"B"
"842",5558,5.558,3.4537412,969,16.15,0.269166666666667,-83.3090289,31.9832461,-83.3275244,31.9371136,425,"B"
"843",1390,1.39,0.863746,264,4.4,0.0733333333333333,-83.3275244,31.9371136,-83.3281712,31.924655,426,"B"
"844",9317,9.317,5.7895838,1700,28.3333333333333,0.472222222222222,-83.3281712,31.924655,-83.3564859,31.846509,427,"B"
"845",6546,6.546,4.0676844,1351,22.5166666666667,0.375277777777778,-83.3564859,31.846509,-83.3872166,31.794963,428,"B"
"846",1370,1.37,0.851318,255,4.25,0.0708333333333333,-83.3872166,31.794963,-83.388666,31.7827533,429,"B"
"847",1291,1.291,0.8022274,233,3.88333333333333,0.0647222222222222,-83.388666,31.7827533,-83.384394,31.7734007,430,"B"
"848",1803,1.803,1.1203842,322,5.36666666666667,0.0894444444444444,-83.384394,31.7734007,-83.3844932,31.7572131,431,"B"
"849",4180,4.18,2.597452,692,11.5333333333333,0.192222222222222,-83.3844932,31.7572131,-83.3848772,31.7196261,432,"B"
"850",8027,8.027,4.9879778,1416,23.6,0.393333333333333,-83.3848772,31.7196261,-83.382837,31.6481861,433,"B"
"851",4295,4.295,2.668913,748,12.4666666666667,0.207777777777778,-83.382837,31.6481861,-83.4209831,31.6284282,434,"B"
"852",1732,1.732,1.0762648,359,5.98333333333333,0.0997222222222222,-83.4209831,31.6284282,-83.4328218,31.6166496,435,"B"
"853",4283,4.283,2.6614562,772,12.8666666666667,0.214444444444444,-83.4328218,31.6166496,-83.4327835,31.5788828,436,"B"
"854",461,0.461,0.2864654,76,1.26666666666667,0.0211111111111111,-83.4327835,31.5788828,-83.4345538,31.5751362,437,"B"
"855",1727,1.727,1.0731578,277,4.61666666666667,0.0769444444444444,-83.4345538,31.5751362,-83.447053,31.563828,438,"B"
"856",998,0.998,0.6201572,217,3.61666666666667,0.0602777777777778,-83.447053,31.563828,-83.4545209,31.5575529,439,"B"
"857",149,0.149,0.0925886,53,0.883333333333333,0.0147222222222222,-83.4545209,31.5575529,-83.4560397,31.5572248,440,"B"
"858",1250,1.25,0.77675,197,3.28333333333333,0.0547222222222222,-83.4560397,31.5572248,-83.4563098,31.5459823,441,"B"
"859",157,0.157,0.0975598,25,0.416666666666667,0.00694444444444444,-83.4563098,31.5459823,-83.4563248,31.5445673,442,"B"
"860",1547,1.547,0.9613058,314,5.23333333333333,0.0872222222222222,-83.4563248,31.5445673,-83.4564876,31.5306524,443,"B"
"861",336,0.336,0.2087904,51,0.85,0.0141666666666667,-83.4564876,31.5306524,-83.4600256,31.5304759,444,"B"
"862",3013,3.013,1.8722782,546,9.1,0.151666666666667,-83.4600256,31.5304759,-83.4589919,31.5035396,445,"B"
"863",328,0.328,0.2038192,81,1.35,0.0225,-83.4589919,31.5035396,-83.4558199,31.502698,446,"B"
"864",2748,2.748,1.7076072,465,7.75,0.129166666666667,-83.4558199,31.502698,-83.4723342,31.4836663,447,"B"
"865",4903,4.903,3.0467242,902,15.0333333333333,0.250555555555556,-83.4723342,31.4836663,-83.4723617,31.4419696,448,"B"
"866",548,0.548,0.3405272,124,2.06666666666667,0.0344444444444444,-83.4723617,31.4419696,-83.47787,31.4434439,449,"B"
"867",884,0.884,0.5493176,245,4.08333333333333,0.0680555555555555,-83.47787,31.4434439,-83.4764745,31.435806,450,"B"
"868",3233,3.233,2.0089862,565,9.41666666666667,0.156944444444444,-83.4764745,31.435806,-83.4740994,31.4079446,451,"B"
"869",40,0.04,0.024856,53,0.883333333333333,0.0147222222222222,-83.4740994,31.4079446,-83.4738402,31.4076614,452,"B"
"870",6032,6.032,3.7482848,1085,18.0833333333333,0.301388888888889,-83.4738402,31.4076614,-83.4860266,31.3591209,453,"B"
"871",10789,10.789,6.7042846,1895,31.5833333333333,0.526388888888889,-83.4860266,31.3591209,-83.4632746,31.2641538,454,"B"
